timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1743177450445379,1743177450293379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297664,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.0004042,1.0004051,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450453379,1743177450301379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297495,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.0004045,1.0004052,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450461379,1743177450309379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297495,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0004046,1.0004053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450469379,1743177450317379,0.10524644,0.105230264,0.22784947,0.2839257,0.28392562,0.5921294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297495,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003911,1.000392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450485379,1743177450333379,0.10524644,0.105230264,0.22784947,0.2839257,0.28392562,0.5921294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297495,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003915,1.0003923,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450493379,1743177450341379,0.10524644,0.105230264,0.22784947,0.2839257,0.28392562,0.5921294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297495,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003917,1.0003924,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450501379,1743177450349379,0.10524644,0.105230264,0.22784947,0.2839257,0.28392562,0.5921294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003918,1.0003927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450509379,1743177450357379,0.10524644,0.105230264,0.22784947,0.2839257,0.28392562,0.5921294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003921,1.0003928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450525379,1743177450373379,0.10457436,0.1045565,0.22504936,0.28005144,0.28005132,0.5910204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0029660114,0.0029660114,0.0029559124,0.0029547312,1.0003773,1.0003781,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450533379,1743177450381379,0.10457436,0.1045565,0.22504936,0.28005144,0.28005132,0.5910204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0028932348,0.0028932348,0.002885746,0.0028847826,1.0003774,1.0003783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450541379,1743177450389379,0.10457436,0.1045565,0.22504936,0.28005144,0.28005132,0.5910204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0028932348,0.0028932348,0.002885746,0.0028847826,1.0003775,1.0003785,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450549379,1743177450397379,0.10457436,0.1045565,0.22504936,0.28005144,0.28005132,0.5910204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297172,0.0,0.0,0.0,0.0,0.0028932348,0.0028932348,0.002885746,0.0028847826,1.0003778,1.0003786,1.0,0.0,0.0,0.0,0.0,0.0,0.0
