timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
832644000,-0.44982356,-1.1165882,0.13872886,nan,0.0,0.00051198836,-0.00051198836,0.699488,0.06399927,-0.06399927,-0.06399927,4.0,-4.0,-4.0,nan,nan,nan
832844000,-0.45000395,-1.1167938,0.13907787,nan,0.0,0.00051198265,-0.00051198265,0.699488,0.063998915,-0.063998915,-0.063998915,4.0,-4.0,-4.0,nan,nan,nan
833044000,-0.44962794,-1.1165924,0.13964581,nan,0.0,0.00051197346,-0.00051197346,0.69948804,0.06399834,-0.06399834,-0.06399834,4.0,-4.0,-4.0,nan,nan,nan
833244000,-0.4495434,-1.1157686,0.14029938,nan,0.0,0.000511963,-0.000511963,0.69948804,0.063997686,-0.063997686,-0.063997686,4.0,-4.0,-4.0,nan,nan,nan
833436000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
833640000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
833840000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
834044000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
834244000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
834436000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
834632000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
834836000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
835040000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
835240000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
835436000,-0.45589912,-1.1141125,0.12817383,-1.1087146,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
835640000,-0.45589912,-1.1141125,0.09979248,-1.1087328,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
835840000,-0.45589912,-1.1141125,0.013580322,-1.1090095,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
836044000,-0.45589912,-1.1141125,-0.1587677,-1.1091312,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
836244000,-0.45589912,-1.1141125,-0.40644836,-1.1087707,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
836448000,-0.45589912,-1.1141125,-0.696167,-1.1082016,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
836644000,-0.45589912,-1.1141125,-0.9983368,-1.1075155,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
836844000,-0.45589912,-1.1141125,-1.2997437,-1.1077019,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
837048000,-0.45589912,-1.1141125,-1.6006927,-1.106582,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
837248000,-0.45589912,-1.1141125,-1.885437,-1.104212,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
837448000,-0.45589912,-1.1141125,-2.1210022,-1.1049654,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
837652000,-0.45589912,-1.1141125,-2.2758179,-1.1050768,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
837852000,-0.45589912,-1.1141125,-2.3483887,-1.1050965,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
838052000,-0.45589912,-1.1141125,-2.3690948,-1.1050363,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
838252000,-0.45589912,-1.1141125,-2.370163,-1.105055,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
838456000,-0.45589912,-1.1141125,-2.370163,-1.1050932,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
838656000,-0.45589912,-1.1141125,-2.370163,-1.0712553,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
838844000,-0.45589912,-1.1141125,-2.370163,-1.0780458,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
839040000,-0.45589912,-1.1141125,-2.370163,-1.0817147,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
839252000,-0.45589912,-1.1141125,-2.370163,-1.0841415,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
839440000,-0.45589912,-1.1141125,-2.370163,-1.0859244,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
839644000,-0.45589912,-1.1141125,-2.370163,-1.0876443,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
839848000,-0.45589912,-1.1141125,-2.370163,-1.0891336,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
840052000,-0.45589912,-1.1141125,-2.370163,-1.089979,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
840232000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
840436000,-0.50037706,-1.130741,-2.1009064,-1.0907532,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
840636000,-0.50037706,-1.1057982,-2.1295776,-1.0863112,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
840832000,-0.5003771,-1.0143412,-2.212967,-1.0764484,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
841032000,-0.5003771,-0.83974147,-2.3424377,-1.0656905,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
841236000,-0.5003772,-0.54874194,-2.4871674,-1.059052,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
841436000,-0.51149666,-0.15797117,-2.6313934,-1.0577945,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
841636000,-0.51149666,0.30762807,-2.7760925,-1.0644791,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
841836000,-0.5114966,0.79817015,-2.9209747,-1.0625046,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
842036000,-0.51149654,1.3053408,-3.065445,-1.0593151,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
842236000,-0.5114964,1.8041971,-3.2097168,-1.0586241,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
842436000,-0.5114963,2.3030534,-3.3540344,-1.0590557,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
842640000,-0.5226156,2.810224,-3.4996033,-1.0624156,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
842840000,-0.5226154,3.3090804,-3.6444702,-1.0658673,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
843036000,-0.52261513,3.8162508,-3.7890778,-1.0663769,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
843244000,-0.52261484,4.3151073,-3.93396,-1.0668155,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
843444000,-0.52261454,4.8139634,-4.078659,-1.0709844,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
843644000,-0.53373367,5.321134,-4.223053,-1.0780944,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
843848000,-0.5337333,5.8199906,-4.3674774,-1.0832084,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
844048000,-0.5337329,6.3188467,-4.511734,-1.0840731,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
844248000,-0.5337324,6.8177032,-4.6562805,-1.090026,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
844448000,-0.53373194,7.324874,-4.800583,-1.0922824,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
844652000,-0.5448509,7.82373,-4.944931,-1.0993189,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
844852000,-0.5448503,8.322586,-5.0894012,-1.1072506,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
845052000,-0.5448497,8.829757,-5.235428,-1.1112651,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
845248000,-0.54484904,9.336927,-5.380768,-1.1085991,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
845444000,-0.5448484,9.835784,-5.525116,-1.1096601,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
845648000,-0.5448477,10.3346405,-5.6698456,-1.1140264,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
845848000,-0.55596644,10.841811,-5.814392,-1.1226577,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
846052000,-0.55596566,11.340667,-5.958679,-1.130749,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
846252000,-0.5559649,11.839523,-6.103119,-1.1339754,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
846456000,-0.555964,12.346694,-6.2492523,-1.1306709,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
846656000,-0.55596316,12.845551,-6.393448,-1.1315076,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
846856000,-0.5670817,13.344407,-6.5378265,-1.1369754,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
