timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
839060000,838980000,0.001789624,0.0010870514,0.0019198089,8389271,0,0.18207759,0.15191923,0.029772941,0.024390819,0.008642724,0.004110892,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839260000,839180000,0.0014538553,0.0018131661,0.0036124878,8389271,0,0.19452474,0.16491987,0.016889462,0.021460459,0.01089238,0.0047537126,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839460000,839380000,0.0010942561,0.0039867028,0.006441459,8389271,0,0.20627631,0.17817587,0.016701851,0.020939093,0.012657352,0.0020081457,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839660000,839580000,0.0007573728,0.0045103924,0.0076247635,8389271,0,0.2173596,0.19140975,0.016812516,0.02592355,0.014334087,0.0044324407,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839860000,839780000,0.0010822787,0.0034998902,0.0064699063,8389271,0,0.22778822,0.20416193,0.028642572,0.010846356,0.013355333,0.00132224,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
840060000,839980000,0.0008705749,0.00058729784,0.0019044366,8389271,0,0.24807258,0.22189225,0.01874022,0.010846356,0.013355333,0.004147608,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
840260000,840180000,0.00072742655,0.0023579178,0.004304351,8389271,0,0.2571887,0.23404005,0.010372705,0.014031673,0.013131502,0.003945415,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
840460000,840380000,0.00029500207,0.004870789,0.008332449,8389271,0,0.2655401,0.24620949,0.009229071,0.02868691,0.014707699,0.0018944513,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
840660000,840580000,9.08595e-05,0.0044199713,0.0072959703,8389271,0,0.27311948,0.25791028,0.0018606622,0.013950015,0.014072798,0.0042212694,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
840860000,840780000,0.00061334716,0.0053576864,0.008780007,8389271,0,0.27997026,0.26832125,0.00164954,0.01677751,0.012909343,0.0035870627,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
841060000,840980000,0.00034084762,0.005586166,0.009340385,8389271,0,0.28613552,0.27892646,0.0106205335,0.018408623,0.012979654,0.0012740928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
841260000,841180000,0.00031609487,0.0011097989,0.0030598766,8389271,0,0.30869403,0.29556718,0.014083836,0.018408623,0.012979654,0.00526937,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
841460000,841380000,0.0007524542,0.0058094766,0.008054782,8389271,0,0.31230962,0.30487186,0.036042668,0.020952746,0.011049528,0.00074443535,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
