timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
860772000,860772000,0.43370193,1.8323838e-06,0.15869638,1.6968646,0.00164909,1.6896008,1
860868000,860868000,0.4337946,1.8291197e-06,-0.3440016,1.6202556,0.008115118,1.6128962,1
860972000,860972000,0.43390873,1.8249001e-06,-0.23999915,1.5428829,0.0041480493,1.5357494,1
861068000,861068000,0.4339847,1.8204436e-06,-0.29123095,1.4709029,0.0064069084,1.4640908,1
861172000,861172000,0.43410242,1.8150452e-06,-0.23390087,1.4013668,0.0043377983,1.3948133,1
861268000,861268000,0.4342137,1.8094689e-06,-0.38474953,1.3361685,0.012309842,1.3299766,1
861372000,861372000,0.43433794,1.8027629e-06,-0.25149682,1.2741233,0.0055158325,1.2680883,1
861468000,861468000,0.43444452,1.7959297e-06,0.34974974,1.2149404,0.011187095,1.210525,1
861572000,861572000,0.43460545,1.7878738e-06,-0.30047795,1.1580157,0.008662999,1.1524643,1
861668000,861668000,0.434757,1.7797469e-06,-0.19585997,1.1082517,0.0038460104,1.102909,1
861764000,861764000,0.43487033,1.7710115e-06,-0.36921865,1.056582,0.014335788,1.0514864,1
861868000,861868000,0.4350264,1.7607738e-06,-0.11838891,1.0077523,0.001545346,1.0028883,1
861964000,861964000,0.43516734,1.7510619e-06,-0.3225364,1.0009315,0.011548102,1.0,1
862068000,862068000,0.43531027,1.7407559e-06,-0.25149363,1.0009266,0.0070211655,1.0,1
862172000,862172000,0.43544158,1.7306708e-06,0.31096345,1.0009241,0.010734333,1.0,1
862268000,862268000,0.43558657,1.7215573e-06,-0.21854071,1.0009158,0.0053018164,1.0,1
862364000,862364000,0.43573642,1.7127296e-06,-1.0219746,1.0009079,0.11594274,1.0,1
862468000,862468000,0.43586373,1.7033667e-06,-0.39330095,1.0009055,0.017171742,1.0,1
862572000,862572000,0.4360065,1.6941652e-06,-0.11621332,1.0009046,0.001499259,1.0,1
862668000,862668000,0.43611145,1.685905e-06,-0.26511428,1.0008931,0.007802541,1.0,1
862772000,862772000,0.43624765,1.677242e-06,-0.2562819,1.0008862,0.007291363,1.0,1
862868000,862868000,0.43635455,1.6695124e-06,-0.23084795,1.000875,0.005916021,1.0,1
862964000,862964000,0.4364781,1.6620608e-06,-0.24867019,1.0008682,0.006864803,1.0,1
863068000,863068000,0.43664682,1.654168e-06,-1.0787653,1.0008624,0.12919243,1.0,1
863172000,863172000,0.43675843,1.646481e-06,-0.38696918,1.000858,0.016624087,1.0,1
863268000,863268000,0.43689612,1.6395189e-06,-0.16297506,1.0008576,0.002948679,1.0,1
863364000,863364000,0.43700376,1.6327338e-06,-0.29320168,1.0008504,0.009543798,1.0,1
863468000,863468000,0.43713036,1.6255242e-06,-0.14641324,1.0008491,0.00237985,1.0,1
863564000,863564000,0.4372483,1.6189659e-06,-0.26064706,1.0008484,0.007542144,1.0,1
863668000,863668000,0.43735456,1.6119941e-06,-0.16019481,1.0008409,0.0028489798,1.0,1
863772000,863772000,0.43748775,1.6052546e-06,-0.9062552,1.000835,0.09117925,1.0,1
863868000,863868000,0.43757504,1.599194e-06,-0.3012594,1.0008283,0.010075792,1.0,1
863964000,863964000,0.43769103,1.593328e-06,-0.13523443,1.0008259,0.0020303621,1.0,1
864068000,864068000,0.43779308,1.5871441e-06,-0.28820097,1.0008172,0.009221331,1.0,1
864164000,864164000,0.43790188,1.5815839e-06,-0.1216272,1.0008152,0.0016423473,1.0,1
864268000,864268000,0.4380118,1.5756933e-06,-0.20206633,1.0008097,0.0045330855,1.0,1
864364000,864364000,0.43811673,1.5704072e-06,-0.2296612,1.0008062,0.005855753,1.0,1
864468000,864468000,0.43822047,1.5647793e-06,-0.4274328,1.0008026,0.020283585,1.0,1
864564000,864564000,0.4383172,1.5597253e-06,-0.32197002,1.0007985,0.011509109,1.0,1
864668000,864668000,0.43843338,1.5543216e-06,-0.0592402,1.000802,0.00038962098,1.0,1
864764000,864764000,0.4385098,1.5493753e-06,-0.12778825,1.000801,0.0018129741,1.0,1
864868000,864868000,0.43858838,1.5440849e-06,-0.07341518,1.0007958,0.00059838925,1.0,1
864964000,864964000,0.43866965,1.5393836e-06,-0.2734821,1.0007913,0.008303703,1.0,1
865068000,865068000,0.43874896,1.5343587e-06,-0.14665417,1.0007902,0.0023878294,1.0,1
865164000,865164000,0.43880627,1.5297906e-06,0.38143516,1.0007904,0.016153097,1.0,1
865268000,865268000,0.43889904,1.5249226e-06,-0.12992412,1.0007846,0.0018741157,1.0,1
865372000,865372000,0.4389807,1.52023e-06,-0.045128115,1.0007818,0.0002261062,1.0,1
865468000,865468000,0.43902886,1.5160331e-06,-0.2411468,1.0007724,0.0064563225,1.0,1
865572000,865572000,0.43911213,1.5116584e-06,-0.11505795,1.000769,0.0014697956,1.0,1
865668000,865668000,0.43919346,1.5077104e-06,-0.15170461,1.0007657,0.0025551866,1.0,1
865764000,865764000,0.4392542,1.503886e-06,-0.15953878,1.0007601,0.0028259212,1.0,1
865868000,865868000,0.43931976,1.4998443e-06,0.4123327,1.0007589,0.018876594,1.0,1
865972000,865972000,0.4394158,1.4958888e-06,-0.28275767,1.0007558,0.008876836,1.0,1
866068000,866068000,0.4395111,1.4922684e-06,-0.044525467,1.0007591,0.0002201126,1.0,1
866164000,866164000,0.43955758,1.4886429e-06,-0.18056306,1.0007586,0.0036198113,1.0,1
866268000,866268000,0.4396254,1.4847753e-06,-0.062106147,1.0007566,0.00042825082,1.0,1
