timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
854320000,854287428,197388,0.091224894,0.19304314,0.48233613,0
854380000,854359200,197388,0.09276166,0.19274713,0.48099732,0
854464000,854430857,197388,0.085670635,0.19052246,0.48184448,0
854528000,854502400,197388,0.08859638,0.18921112,0.48436356,0
854600000,854569333,197388,0.08605634,0.19148853,0.48307806,0
854672000,854641333,197388,0.08617602,0.18909356,0.48409674,0
854744000,854713333,197388,0.082939565,0.1861873,0.48282057,0
854804000,854780000,197388,0.08226368,0.1891436,0.4869561,0
854888000,854852000,197388,0.0811439,0.18539815,0.48426497,0
854944000,854923200,197388,0.08195634,0.18838294,0.48782673,0
855032000,854995428,197388,0.081017725,0.1815315,0.4849953,0
855092000,855068000,197388,0.08002948,0.18445706,0.48631802,0
855172000,855138285,197388,0.07827567,0.18258275,0.4875051,0
855220000,855205000,197388,0.07842534,0.18034637,0.48631284,0
855308000,855272000,197388,0.07838415,0.1788016,0.48650157,0
855368000,855344000,197388,0.07602713,0.180826,0.48756433,0
855452000,855414857,197388,0.07630162,0.17973979,0.48828453,0
855500000,855482000,197388,0.073598,0.1800461,0.4878508,0
855596000,855553500,197388,0.07248439,0.1806852,0.48708525,0
855644000,855625000,197388,0.07789898,0.18211125,0.48939714,0
855728000,855692000,197388,0.069701925,0.18253508,0.48835075,0
855788000,855764000,197388,0.004096897,0.20695062,0.48711172,0
855872000,855836000,197388,-0.06820841,0.22844316,0.468306,0
855932000,855907200,197388,-0.17796104,0.26460847,0.41481552,0
856016000,855978857,197388,-0.23456997,0.28353462,0.37826508,0
856064000,856046000,197388,-0.24914671,0.28773978,0.36026457,0
856160000,856117500,197388,-0.25462425,0.2884069,0.3611488,0
856208000,856190000,197388,-0.24774566,0.28559056,0.36639723,0
856304000,856261000,197388,-0.24349312,0.27546057,0.37615767,0
856340000,856328000,197388,-0.23730692,0.26889604,0.38455257,0
856448000,856399555,197388,-0.2268469,0.26334012,0.3953261,0
856484000,856470666,197388,-0.21334282,0.25760433,0.40288872,0
856576000,856537500,197388,-0.21364394,0.24873751,0.4122366,0
856628000,856609000,197388,-0.20961061,0.24850461,0.41495654,0
856712000,856676000,197388,-0.20872764,0.23836167,0.42112267,0
856772000,856747200,197388,-0.20885812,0.23360513,0.4230004,0
856856000,856819428,197388,-0.20630714,0.22857977,0.4232635,0
856916000,856891200,197388,-0.21036375,0.22756396,0.42393073,0
857000000,856962857,197388,-0.20517747,0.22174618,0.4317063,0
857048000,857030000,197388,-0.19116625,0.21881518,0.43595254,0
857144000,857101500,197388,-0.16249701,0.21921611,0.44960392,0
857192000,857173000,197388,-0.12896216,0.21022093,0.46823424,0
857276000,857240000,197388,-0.100045726,0.19923784,0.47656995,0
857336000,857311200,197388,-0.0701245,0.18861404,0.48771667,0
857408000,857378000,197388,-0.04967087,0.18168244,0.48966265,0
857480000,857448666,197388,-0.026182406,0.17573452,0.49407905,0
857552000,857521333,197388,-0.018488653,0.17637965,0.49331492,0
857612000,857588000,197388,-0.0029521221,0.17046967,0.4971873,0
857696000,857660000,197388,-0.00081823,0.16654353,0.4980628,0
857756000,857732000,197388,0.004684487,0.16002345,0.4997947,0
857840000,857803428,197388,0.014715538,0.1606335,0.4983944,0
857900000,857876000,197388,0.013415706,0.1586104,0.5052992,0
857984000,857947428,197388,0.016172506,0.15717681,0.50222677,0
858044000,858020000,197388,0.018780857,0.15425833,0.5017533,0
858128000,858091428,197388,0.021629471,0.1529753,0.50119585,0
858184000,858161600,197388,0.026218234,0.1543775,0.50498384,0
858260000,858230000,197388,0.028953565,0.15307331,0.5027223,0
858332000,858302000,197388,0.031226527,0.15120268,0.50261074,0
858400000,858373333,197388,0.03580606,0.15203707,0.5037817,0
858464000,858440000,197388,0.038027804,0.15494531,0.49870047,0
858548000,858511428,197388,0.038182937,0.15528491,0.5007872,0
858608000,858584000,197388,0.040557694,0.15701173,0.49841124,0
858692000,858656000,197388,0.045627203,0.15928859,0.50114113,0
858752000,858728000,197388,0.05056979,0.15953688,0.49998933,0
858836000,858798857,197388,0.057780366,0.15925103,0.49840483,0
858884000,858866000,197388,0.06176523,0.16241938,0.49696365,0
858980000,858937000,197388,0.09990525,0.15715462,0.49084994,0
859028000,859009000,197388,0.19972296,0.14093295,0.47005385,0
859124000,859081000,197388,0.23539382,0.13823602,0.44883114,0
859160000,859148000,197388,0.2430425,0.14022762,0.44699475,0
859268000,859220000,197388,0.22472885,0.14289932,0.45240027,0
859304000,859292000,197388,0.20736536,0.14629364,0.45747894,0
859412000,859364000,197388,0.18921411,0.1514997,0.46570036,0
859448000,859436000,197388,0.1800264,0.15479317,0.47453767,0
859556000,859507555,197388,0.16926183,0.15891105,0.47195897,0
859592000,859580000,197388,0.15874681,0.1537036,0.47457457,0
859700000,859651555,197388,0.15207501,0.16135691,0.47823837,0
859736000,859722666,197388,0.14435834,0.16354091,0.477635,0
859832000,859790000,197388,0.13961634,0.16650818,0.47875568,0
859880000,859862000,197388,0.13787603,0.16902663,0.48191217,0
859976000,859933500,197388,0.12536041,0.17226654,0.48143336,0
860024000,860006000,197388,0.12240299,0.1730269,0.48212296,0
860120000,860077500,197388,0.11576787,0.17291716,0.4839069,0
860168000,860150000,197388,0.107174434,0.17696595,0.48219416,0
860260000,860221000,197388,0.10430425,0.17763695,0.48349085,0
860312000,860293000,197388,0.099662095,0.17841305,0.48663467,0
860408000,860365500,197388,0.09695012,0.1853261,0.48479834,0
860456000,860438000,197388,0.09924689,0.19032371,0.48282474,0
