timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
892460000,892460000,1311004,1311004,-2.077425e-06,1.4525177e-05,8.008629e-06,0.00076123397,-5.1315064e-06,-0.039658375,4000,4000,0,2,0
892960000,892960000,1311004,1311004,-2.8457134e-05,-4.8799928e-05,5.6230947e-06,0.0002673411,-0.0001952065,-0.039609764,4000,4000,0,2,0
893460000,893460000,1311004,1311004,-2.6026717e-05,1.3994097e-05,-1.0471119e-06,0.00061242736,-0.000647708,-0.039892305,4000,4000,0,2,0
893960000,893960000,1311004,1311004,-6.856927e-05,9.04073e-06,2.1963031e-05,0.00032941488,-0.00083674985,-0.04009446,4000,4000,0,2,0
894456000,894456000,1311004,1311004,0.0010745109,3.0238465e-05,-7.5128875e-05,0.00020839824,0.0010672526,-0.03866981,4000,4000,0,2,0
894960000,894960000,1311004,1311004,4.2486892e-05,-3.239448e-05,1.3918521e-05,0.00064240536,-0.0002306628,-0.03947963,4000,4000,0,2,0
895456000,895456000,1311004,1311004,-8.970359e-06,7.0828687e-06,-1.2106062e-05,0.00035577518,-0.00024266665,-0.039285604,4000,4000,0,2,0
895956000,895956000,1311004,1311004,-2.5716829e-05,-3.6221154e-06,1.0125943e-06,0.0005577171,-7.051095e-05,-0.0395521,4000,4000,0,2,0
896460000,896460000,1311004,1311004,0.00017388513,-8.210849e-05,3.0101308e-05,5.012894e-05,0.002480553,-0.027285926,4000,4000,0,2,0
896960000,896960000,1311004,1311004,2.2553895e-05,-3.8106125e-05,1.5460497e-06,2.7778806e-05,-0.000654126,-0.035106573,4000,4000,0,2,0
897460000,897460000,1311004,1311004,3.188284e-05,-1.7117596e-05,-2.0792757e-05,0.0005713638,-7.6890145e-05,-0.042766638,4000,4000,0,2,0
897956000,897956000,1311004,1311004,0.00012723707,-5.470363e-06,-1.3020879e-05,0.00049696997,-0.00023427248,-0.036460064,4000,4000,0,2,0
898456000,898456000,1311004,1311004,-1.6971522e-05,-1.3710776e-05,3.4196695e-05,-2.4324121e-05,0.00038875762,-0.040838473,4000,4000,0,2,0
898956000,898956000,1311004,1311004,1.0002845e-05,-1.764001e-05,1.6003218e-05,0.0007245467,-0.0003554781,-0.038242638,4000,4000,0,2,0
899456000,899456000,1311004,1311004,-0.0001665648,-3.183902e-05,2.3461185e-05,0.00016428996,-2.1360876e-05,-0.03742672,4000,4000,0,3,0
899960000,899960000,1311004,1311004,6.0729376e-06,-2.2343715e-05,-7.5451703e-07,0.00043415144,-0.00034859453,-0.039235834,4000,4000,0,3,0
