timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1743177469693379,1743177469693379,0.52410614,5.210447e-06,0.28704208,1.0016379,0.009139824,1.0,1
1743177469789379,1743177469789379,0.5238661,5.1196116e-06,0.17629853,1.0016234,0.0034478663,1.0,1
1743177469893379,1743177469893379,0.523647,5.0236476e-06,0.19295122,1.0016149,0.004130016,1.0,1
1743177469989379,1743177469989379,0.5234304,4.9376954e-06,0.18281977,1.0015968,0.0037077535,1.0,1
1743177470085379,1743177470085379,0.52320725,4.854477e-06,0.1922334,1.0015827,0.0040994757,1.0,1
1743177470189379,1743177470189379,0.5229336,4.7671288e-06,0.24415228,1.0015583,0.006613065,1.0,1
1743177470293379,1743177470293379,0.52261335,4.6832106e-06,0.3287307,1.0015265,0.011988796,1.0,1
1743177470389379,1743177470389379,0.5223092,4.6089563e-06,0.37489146,1.0014963,0.015592625,1.0,1
1743177470493379,1743177470493379,0.5219736,4.531905e-06,0.31483677,1.0014648,0.010997467,1.0,1
1743177470589379,1743177470589379,0.52165455,4.463559e-06,0.37478954,1.0014373,0.015585066,1.0,1
1743177470685379,1743177470685379,0.52129114,4.397995e-06,0.355656,1.0014131,0.014034743,1.0,1
1743177470789379,1743177470789379,0.5208552,4.329376e-06,0.5353859,1.0013634,0.03180531,1.0,1
1743177470893379,1743177470893379,0.5203349,4.2663983e-06,0.4834706,1.0012962,0.025937915,1.0,1
1743177470989379,1743177470989379,0.51993793,4.2108777e-06,0.36472166,1.0012865,0.01476122,1.0,1
1743177471093379,1743177471093379,0.5195723,4.1515473e-06,0.36653376,1.0012933,0.014908163,1.0,1
1743177471189379,1743177471189379,0.5192312,4.097462e-06,0.3876554,1.0012946,0.016675824,1.0,1
1743177471293379,1743177471293379,0.5188922,4.0397686e-06,0.3549084,1.0012954,0.013977447,1.0,1
1743177471389379,1743177471389379,0.5186138,3.9873685e-06,0.2937955,1.0012946,0.009578243,1.0,1
1743177471493379,1743177471493379,0.5183508,3.9315587e-06,0.2878908,1.001294,0.00919711,1.0,1
1743177471589379,1743177471589379,0.5181291,3.8809494e-06,0.2627529,1.0012912,0.0076611177,1.0,1
1743177471685379,1743177471685379,0.51794076,3.8312564e-06,0.2394088,1.0012883,0.0063603143,1.0,1
1743177471789379,1743177471789379,0.5177536,3.7785107e-06,0.20955318,1.0012823,0.004872922,1.0,1
1743177471893379,1743177471893379,0.5176101,3.7268956e-06,0.16109586,1.0012769,0.0028798645,1.0,1
1743177471989379,1743177471989379,0.51750094,3.6802687e-06,0.10623691,1.0012703,0.0012524404,1.0,1
1743177472093379,1743177472093379,0.51741076,3.6309484e-06,0.062460132,1.001261,0.00043292833,1.0,1
1743177472189379,1743177472189379,0.51730865,3.5865714e-06,0.14657845,1.0012498,0.0023842694,1.0,1
1743177472293379,1743177472293379,0.5171985,3.5398361e-06,0.13865744,1.0012355,0.0021335732,1.0,1
1743177472389379,1743177472389379,0.51706433,3.4980217e-06,0.22322589,1.0012178,0.00552991,1.0,1
1743177472493379,1743177472493379,0.5169053,3.4543036e-06,0.22978897,1.0011972,0.0058599813,1.0,1
1743177472589379,1743177472589379,0.5167416,3.4153322e-06,0.14768715,1.0011897,0.0024206194,1.0,1
1743177472693379,1743177472693379,0.5165628,3.374087e-06,0.27687836,1.0011688,0.008508014,1.0,1
1743177472789379,1743177472789379,0.51638067,3.33746e-06,0.21952759,1.0011469,0.0053485725,1.0,1
1743177472885379,1743177472885379,0.5161874,3.302225e-06,0.24575159,1.0011257,0.006702882,1.0,1
1743177472989379,1743177472989379,0.5160069,3.265372e-06,0.19545783,1.0011097,0.004240157,1.0,1
1743177473093379,1743177473093379,0.515853,3.2295657e-06,0.137481,1.0010995,0.0020978076,1.0,1
1743177473189379,1743177473189379,0.51571447,3.19732e-06,0.13786535,1.001091,0.0021095711,1.0,1
1743177473293379,1743177473293379,0.5155769,3.1631882e-06,0.18197891,1.0010833,0.00367561,1.0,1
1743177473389379,1743177473389379,0.5154293,3.1324053e-06,0.16585621,1.0010742,0.0030531962,1.0,1
1743177473485379,1743177473485379,0.5152762,3.1028862e-06,0.19463663,1.0010425,0.004204885,1.0,1
1743177473589379,1743177473589379,0.5151566,3.0719418e-06,0.1974615,1.0010387,0.0043278434,1.0,1
1743177473693379,1743177473693379,0.5149622,3.041622e-06,0.35762942,1.0010297,0.014196359,1.0,1
1743177473789379,1743177473789379,0.51468205,3.0145115e-06,0.48193517,1.0010123,0.025780734,1.0,1
