timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1743177550725379,1743177550725379,6620428,101022.055,-0.18431203,0
1743177551725379,1743177551725379,6620428,101008.65,0.354205,0
1743177552721379,1743177552721379,6620428,101035.12,-0.35224283,0
1743177553725379,1743177553725379,6620428,100999.055,-0.91630346,0
1743177554725379,1743177554725379,6620428,101008.28,0.038950145,0
1743177555725379,1743177555725379,6620428,101020.586,0.094295196,0
1743177556721379,1743177556721379,6620428,101043.04,0.15148449,0
1743177557725379,1743177557725379,6620428,101031.34,-0.9768651,0
1743177558725379,1743177558725379,6620428,101007.9,-0.090550505,0
1743177559725379,1743177559725379,6620428,101044.63,0.5172071,0
1743177560725379,1743177560725379,6620428,101044.4,-0.06498373,0
1743177561725379,1743177561725379,6620428,101030.49,0.6523393,0
1743177562725379,1743177562725379,6620428,101052.2,0.032384217,0
1743177563725379,1743177563725379,6620428,101022.11,-0.7200059,0
1743177564725379,1743177564725379,6620428,101017.24,-0.888716,0
1743177565721379,1743177565721379,6620428,101023.31,-0.83955216,0
1743177566725379,1743177566725379,6620428,101040.89,-0.1387281,0
1743177567725379,1743177567725379,6620428,101054.664,-0.6394621,0
1743177568725379,1743177568725379,6620428,101020.41,0.23831406,0
1743177569725379,1743177569725379,6620428,101045.27,-0.66587114,0
1743177570725379,1743177570725379,6620428,101020.8,-0.4180147,0
1743177571721379,1743177571721379,6620428,101038.09,0.44870654,0
1743177572725379,1743177572725379,6620428,101032.61,0.67626345,0
1743177573725379,1743177573725379,6620428,101043.555,-0.09436688,0
1743177574725379,1743177574725379,6620428,101086.84,-0.028759385,0
1743177575725379,1743177575725379,6620428,101093.984,0.9060454,0
1743177576725379,1743177576725379,6620428,101120.33,0.36491972,0
1743177577725379,1743177577725379,6620428,101127.38,-0.07790218,0
1743177578725379,1743177578725379,6620428,101135.31,-0.6386398,0
1743177579725379,1743177579725379,6620428,101152.9,-0.32170445,0
1743177580721379,1743177580721379,6620428,101201.336,-0.23993586,0
1743177581725379,1743177581725379,6620428,101168.57,0.079531096,0
1743177582725379,1743177582725379,6620428,101204.71,0.8560489,0
1743177583725379,1743177583725379,6620428,101230.03,-0.49891865,0
1743177584725379,1743177584725379,6620428,101234.414,-0.6709093,0
1743177585721379,1743177585721379,6620428,101247.766,-0.16067086,0
1743177586725379,1743177586725379,6620428,101276.266,-0.48288897,0
1743177587725379,1743177587725379,6620428,101271.94,0.2974791,0
1743177588725379,1743177588725379,6620428,101281.13,-0.17015909,0
1743177589725379,1743177589725379,6620428,101285.3,0.6836062,0
1743177590725379,1743177590725379,6620428,101307.37,0.89302635,0
1743177591725379,1743177591725379,6620428,101315.53,-0.74225885,0
1743177592725379,1743177592725379,6620428,101303.22,-0.49186602,0
1743177593725379,1743177593725379,6620428,101293.18,-0.9653376,0
1743177594725379,1743177594725379,6620428,101333.37,-0.7862364,0
1743177595725379,1743177595725379,6620428,101307.88,0.4322982,0
