timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
21747392000,-0.00079893414,0.006657898,-0.004527386,4000,0,4.2419996,-0.010291416,-9.034257,4000,0,20,0
21747396000,-0.0013315815,0.0029294791,-0.0023968427,4000,0,4.209677,0.008862199,-8.99954,4000,0,20,0
21747400000,-0.0010652625,0.00479369,-0.0018642141,4000,0,4.1701727,0.024424512,-8.976797,4000,0,20,0
21747408000,-0.005592639,0.007723169,-0.0005326178,4000,0,4.215663,-0.034233436,-8.960036,4000,0,20,0
21747412000,-0.0069242157,0.002929481,0.0013315931,4000,0,4.207283,-0.06535806,-8.903772,4000,0,20,0
21747420000,0.00053263135,0.0015978967,-0.00053263386,4000,0,4.166581,-0.096482694,-8.901379,4000,0,20,0
21747424000,0.0015978963,0.00079894834,-0.0010652654,4000,0,4.145034,-0.09767979,-8.943277,4000,0,20,0
21747432000,-0.00053262967,0.006924225,-0.0066578975,4000,0,4.18813,-0.021065326,-8.901379,4000,0,20,0
21747436000,-0.002663153,0.012250547,-0.008255797,4000,0,4.2348166,-0.037824746,-8.931307,4000,0,20,0
21747440000,-0.0018642001,0.014114755,-0.0063915923,4000,0,4.250379,-0.066555165,-8.951656,4000,0,20,0
21747444000,-0.0034621034,0.01065265,-0.0034620995,4000,0,4.2455907,-0.04381025,-8.949263,4000,0,20,0
21747448000,-0.0047936896,0.005326326,-0.0015978857,4000,0,4.2348166,-0.013882721,-9.012711,4000,0,20,0
21747452000,-0.10359697,0.005592704,0.0063917628,4000,0,4.251576,-0.09528557,-9.701042,4000,0,20,0
21747456000,-0.1794971,0.008522175,0.012783215,4000,0,4.271927,-0.10007399,-9.480776,4000,0,20,0
21747464000,0.24634239,0.005859163,-0.015446851,4000,0,4.1701727,0.07589984,-8.7278,4000,0,20,0
21747468000,0.09054751,0.0066580493,-0.007456482,4000,0,4.18813,-0.24851452,-8.179526,4000,0,20,0
21747472000,-0.026631596,0.007456886,0.0010655489,4000,0,4.184538,-0.24971162,-8.357897,4000,0,20,0
21747476000,-0.01358212,0.0071905474,0.001864183,4000,0,4.1809464,-0.01747402,-9.080946,4000,0,20,0
21747480000,-0.002130524,0.0063916026,0.003728402,4000,0,4.18813,0.093856364,-9.031864,4000,0,20,0
21747484000,0.001864216,0.004793696,0.004261051,4000,0,4.1641874,0.042381022,-9.088128,4000,0,20,0
21747488000,0.0018642087,0.0066579035,0.003195795,4000,0,4.1558075,-0.035430536,-9.107282,4000,0,20,0
21747492000,-0.0015978946,0.0077231633,0.004793699,4000,0,4.1558075,-0.085708775,-9.101294,4000,0,20,0
21747496000,-0.0077231606,0.005059997,0.005592657,4000,0,4.159399,-0.1156363,-9.102491,4000,0,20,0
21747500000,-0.0087884385,0.003195779,0.0005326389,4000,0,4.18813,-0.1204247,-9.071369,4000,0,20,0
21747504000,-0.0074568554,0.0039947336,-0.0023968492,4000,0,4.2120714,-0.14795801,-9.048622,4000,0,20,0
21747512000,-0.008255798,0.0031957994,0.0023968506,4000,0,4.1941147,-0.12880439,-9.0378475,4000,0,20,0
21747516000,-0.00905475,0.0039947424,0.0026631602,4000,0,4.18813,-0.112045,-9.040244,4000,0,20,0
21747520000,-0.009054756,0.0082557965,0.0010652518,4000,0,4.182144,-0.13478991,-9.011514,4000,0,20,0
21747524000,-0.0053263307,0.011185273,-0.0013315995,4000,0,4.2204514,-0.096482694,-8.986374,4000,0,20,0
21747528000,-0.0058589564,0.014114754,-0.0018642159,4000,0,4.25397,-0.050992854,-8.974403,4000,0,20,0
21747532000,-0.00852211,0.015180024,-0.0005326215,4000,0,4.2408023,-0.035430536,-8.94208,4000,0,20,0
21747536000,-0.008522109,0.013582126,0.0010652695,4000,0,4.204889,-0.006700115,-8.926519,4000,0,20,0
21747540000,-0.010120016,0.014647385,0.0002663206,4000,0,4.2144656,-0.011488519,-8.915744,4000,0,20,0
21747544000,-0.0117179165,0.013848436,-0.0007989377,4000,0,4.227634,-0.06535806,-8.916943,4000,0,20,0
21747548000,-0.007989495,0.0066578947,-0.0029294668,4000,0,4.1869326,-0.086905874,-8.949263,4000,0,20,0
21747552000,-0.0026631719,0.0018642007,-0.0055926386,4000,0,4.1977067,-0.04620444,-8.943277,4000,0,20,0
21747556000,-0.0021305273,0.0018642147,-0.0023968453,4000,0,4.218057,-0.04021894,-8.902576,4000,0,20,0
21747560000,-0.0023968434,0.0018642148,1.9802655e-10,4000,0,4.1701727,-0.05458415,-8.90497,4000,0,20,0
21747564000,-0.001065266,0.001864211,-0.0023968462,4000,0,4.153414,-0.018671123,-8.926519,4000,0,20,0
21747568000,0.0013315838,0.0042610574,-0.0005326346,4000,0,4.1833415,-0.02226243,-8.936096,4000,0,20,0
21747572000,0.005060012,0.007989483,0.002929474,4000,0,4.202495,-0.04620444,-8.934898,4000,0,20,0
21747576000,0.0069242185,0.0069242218,0.0023968387,4000,0,4.207283,-0.024656631,-8.921729,4000,0,20,0
21747580000,0.0061252764,0.003195791,0.003195787,4000,0,4.2012978,-0.0090943165,-8.927717,4000,0,20,0
21747584000,0.005592641,0.0021305264,0.004261057,4000,0,4.191721,-0.010291417,-8.957644,4000,0,20,0
21747592000,0.0018642131,0.0026631602,0.0023968467,4000,0,4.198903,-0.054584146,-8.974403,4000,0,20,0
21747596000,0.0031957964,-0.0013315792,0.0015978933,4000,0,4.1725674,-0.058175452,-8.981585,4000,0,20,0
21747600000,0.0037284268,-0.00079894555,-0.0007989476,4000,0,4.1246834,-0.079723276,-8.95046,4000,0,20,0
21747604000,0.0026631607,-0.00399474,-0.0026631658,4000,0,4.13426,-0.14197251,-8.90976,4000,0,20,0
21747608000,0.0031957864,-0.006125276,0.0015978955,4000,0,4.202495,-0.12401602,-8.916943,4000,0,20,0
21747612000,0.0021305222,-0.0015978998,0.0037284286,4000,0,4.2443933,-0.039021846,-8.922926,4000,0,20,0
21747620000,0.0034621097,-0.0026631593,-0.00426106,4000,0,4.1617928,-0.116833396,-8.887013,4000,0,20,0
21747624000,0.004261055,-0.0061252704,-0.0058589587,4000,0,4.160596,-0.1419725,-8.930109,4000,0,20,0
21747632000,-0.18002973,0.0026633574,0.007989207,4000,0,4.2240424,-0.06416095,-9.499929,4000,0,20,0
21747636000,0.061519008,0.003195638,-0.0053265695,4000,0,4.21686,0.17525923,-8.718224,4000,0,20,0
21747644000,0.096140124,0.00026654452,-0.00958748,4000,0,4.1701727,-0.18387106,-8.163964,4000,0,20,0
21747652000,-0.012250544,-0.0023968397,0.0013315805,4000,0,4.168976,-0.01627692,-9.041441,4000,0,20,0
21747656000,-0.0037284275,0.0013315845,0.0013315722,4000,0,4.1402454,0.060337536,-9.055804,4000,0,20,0
21747660000,0.0045273746,0.0029294824,0.0023968397,4000,0,4.177356,0.02203031,-9.041441,4000,0,20,0
21747668000,-0.0047936887,-0.00292948,0.0015978956,4000,0,4.145034,-0.1048624,-9.051018,4000,0,20,0
21747672000,-0.0069242185,-0.004527377,0.001065265,4000,0,4.119895,-0.101271085,-9.051018,4000,0,20,0
21747676000,-0.010386323,-0.007723177,-0.0026631597,4000,0,4.178553,-0.046204444,-9.051018,4000,0,20,0
21747680000,-0.014381075,-0.009321056,-0.0015979018,4000,0,4.2384076,-0.018671121,-9.041441,4000,0,20,0
21747684000,-0.013049498,-0.0037284112,0.0015978742,4000,0,4.2252398,-0.04261315,-9.025877,4000,0,20,0
21747688000,-0.0087884385,0.002396853,0.0029294563,4000,0,4.2264366,-0.05937256,-9.035454,4000,0,20,0
21747692000,-0.0050600045,0.0015979029,0.0037284254,4000,0,4.259956,-0.05338705,-9.048622,4000,0,20,0
21747696000,-0.0050600003,-0.0034621092,0.0039947503,4000,0,4.243196,-0.02705083,-9.029469,4000,0,20,0
21747700000,-0.007989476,-0.00932107,0.0031958,4000,0,4.2036915,0.0016795928,-9.012711,4000,0,20,0
21747704000,-0.007456836,-0.010918972,-0.0015978911,4000,0,4.1833415,-0.022262428,-8.981585,4000,0,20,0
21747708000,-0.0034620995,-0.005858962,-0.003728424,4000,0,4.177356,-0.052189954,-8.966024,4000,0,20,0
21747712000,0.0013315784,-0.00026631658,0.0010652675,4000,0,4.158202,-0.037824742,-8.988767,4000,0,20,0
21747716000,0.0026631607,0.0015978977,0.00026631713,4000,0,4.1175003,-0.024656631,-8.966024,4000,0,20,0
21747720000,-0.00026631975,0.0034621153,-0.006125268,4000,0,4.099544,-0.033036333,-8.922926,4000,0,20,0
21747724000,-0.0018642066,0.0061252746,-0.0053263213,4000,0,4.1055293,-0.04381025,-8.910955,4000,0,20,0
21747728000,-0.0031957868,0.0042610634,-0.00026631218,4000,0,4.1414423,-0.05578126,-8.927717,4000,0,20,0
21747732000,-0.006391585,-0.0018642104,0.001864224,4000,0,4.1558075,-0.04141604,-8.96722,4000,0,20,0
21747736000,-0.004261058,-0.0045273704,0.0031958006,4000,0,4.1330624,-0.04141604,-8.982783,4000,0,20,0
21747740000,-6.761449e-09,0.0010652699,0.0037284244,4000,0,4.145034,-0.09528559,-8.936096,4000,0,20,0
21747748000,-0.0013315735,0.0042610597,0.0058589564,4000,0,4.158202,-0.112045,-8.882225,4000,0,20,0
21747752000,0.00026632534,-0.002396843,0.0031957945,4000,0,4.1869326,-0.067752264,-8.87624,4000,0,20,0
21747756000,-0.0023968467,-0.0007989513,0.0026631595,4000,0,4.2384076,0.028015811,-8.877437,4000,0,20,0
21747764000,-0.0015978892,-0.0013315782,0.0071905376,4000,0,4.1857347,0.042381022,-8.90976,4000,0,20,0
21747772000,-0.0010652699,-0.0013315761,0.007723168,4000,0,4.2001,-0.011488519,-8.910955,4000,0,20,0
21747776000,0.0005326271,0.00079895224,0.0071905362,4000,0,4.173764,-0.04740155,-8.944476,4000,0,20,0
21747780000,0.0021305226,0.002929482,0.0026631611,4000,0,4.1390486,-0.06056966,-8.954053,4000,0,20,0
21747788000,0.007190533,0.005592642,-0.001331581,4000,0,4.1414423,-0.058175452,-8.966024,4000,0,20,0
21747796000,0.0039947405,0.0061252755,-0.0047936863,4000,0,4.13426,-0.037824742,-8.966024,4000,0,20,0
21747800000,0.0015978997,0.007190538,-0.004261052,4000,0,4.2001004,-0.029445032,-8.932503,4000,0,20,0
21747804000,-0.09906959,0.010652786,0.0015981403,4000,0,4.203692,-0.09169428,-9.545421,4000,0,20,0
21747808000,-0.17576864,0.009587577,0.00878874,4000,0,4.1857347,-0.04859864,-9.426906,4000,0,20,0
21747812000,0.0663127,0.006391657,-0.0021311154,4000,0,4.2240424,0.18603314,-8.705053,4000,0,20,0
21747816000,0.25566348,0.0034622755,-0.015713118,4000,0,4.286292,0.093856364,-8.738575,4000,0,20,0
21747820000,0.10519488,0.0021308183,-0.009853638,4000,0,4.334176,-0.2281638,-8.08735,4000,0,20,0
21747824000,-0.0117179,0.004261283,-0.0053261654,4000,0,4.29946,-0.16591454,-8.292056,4000,0,20,0
21747828000,-0.005326324,0.0061252457,-0.008788448,4000,0,4.21686,0.055549137,-9.156363,4000,0,20,0
21747832000,-0.00079894986,0.0039947326,-0.0063915933,4000,0,4.182144,0.08547666,-9.164742,4000,0,20,0
21747836000,0.007989484,0.0013315628,-0.0029294887,4000,0,4.1929183,-0.023459524,-9.124039,4000,0,20,0
21747840000,0.011717912,0.0021305247,-0.0026631607,4000,0,4.20848,-0.10605949,-9.097705,4000,0,20,0
21747844000,0.0031957903,-0.0010652537,-0.0034621162,4000,0,4.221648,-0.101271085,-9.097705,4000,0,20,0
21747852000,-0.0055926377,-0.005858952,-0.005060012,4000,0,4.233619,-0.15514064,-9.040244,4000,0,20,0
21747856000,-0.0066578966,-0.0015978948,-0.0050600166,4000,0,4.2348166,-0.09767979,-9.036651,4000,0,20,0
21747860000,-0.007190532,-2.5316391e-09,-0.0066579073,4000,0,4.226437,-0.039021846,-9.000738,4000,0,20,0
21747864000,-0.008788435,-0.0007989461,-0.007190534,4000,0,4.243196,-0.06416096,-8.980387,4000,0,20,0
21747868000,-0.011451601,-0.003994734,-0.006657895,4000,0,4.2563643,-0.08810298,-8.969614,4000,0,20,0
21747872000,-0.014114758,-0.0069242204,-0.00852211,4000,0,4.227634,-0.052189954,-8.966024,4000,0,20,0
21747876000,-0.014647386,-0.0077231764,-0.010652643,4000,0,4.2048883,-0.04141604,-8.986374,4000,0,20,0
21747880000,-0.012250544,-0.005858949,-0.007723171,4000,0,4.206086,-0.082117476,-8.986374,4000,0,20,0
21747884000,-0.010120004,-0.00053262356,-0.0042610765,4000,0,4.233619,-0.084511675,-8.952854,4000,0,20,0
21747888000,-0.0061252643,0.003994738,-0.0037284403,4000,0,4.2419996,0.019636106,-8.903772,4000,0,20,0
21747892000,-0.003994738,0.005060008,-0.0015979018,4000,0,4.189327,0.113009974,-8.866663,4000,0,20,0
21747896000,-0.009587377,0.00452738,1.0221188e-08,4000,0,4.1977067,0.043578114,-8.841526,4000,0,20,0
21747900000,-0.01544634,0.0042610494,-0.0026631514,4000,0,4.252773,-0.036627635,-8.86068,4000,0,20,0
21747904000,-0.015712652,0.0018642133,-0.0026631488,4000,0,4.219254,-0.017474024,-8.933701,4000,0,20,0
21747908000,-0.011717908,0.0007989741,0.0029294805,4000,0,4.1953115,-0.011488518,-8.956448,4000,0,20,0
21747912000,-0.009054751,0.002663172,0.0050599985,4000,0,4.233619,-0.017474024,-8.93849,4000,0,20,0
21747916000,-0.010918967,0.004261042,0.00053262914,4000,0,4.2419996,-0.0067001153,-8.946871,4000,0,20,0
21747920000,-0.013049497,0.006657888,-0.0034621155,4000,0,4.230028,-0.030642135,-8.92173,4000,0,20,0
21747924000,-0.010652645,0.005326323,-0.0026631607,4000,0,4.1905236,-0.049795747,-8.88941,4000,0,20,0
21747928000,-0.006657899,0.00213054,0.001331585,4000,0,4.145034,0.0088621965,-8.952854,4000,0,20,0
21747932000,-0.0045273746,0.0045273807,0.003462103,4000,0,4.1558075,0.02442451,-8.98757,4000,0,20,0
21747936000,0.0005326252,0.009321069,0.0023968308,4000,0,4.1833415,-0.037824746,-8.934898,4000,0,20,0
21747940000,0.006125274,0.00719054,0.0026631437,4000,0,4.1941147,-0.061766762,-8.943277,4000,0,20,0
21747944000,0.005592652,0.00026631018,0.0053263097,4000,0,4.221648,-0.068949364,-8.982783,4000,0,20,0
21747948000,0.0050600064,-1.0386199e-09,0.005326322,4000,0,4.252773,-0.084511675,-8.9732065,4000,0,20,0
21747952000,0.0061252615,0.005060013,0.0026631702,4000,0,4.243196,-0.07373776,-8.933701,4000,0,20,0
21747956000,0.0058589503,0.0050600125,-0.0002663156,4000,0,4.2240424,-0.055781256,-8.9025755,4000,0,20,0
21747964000,0.008255804,0.0018642027,0.0018642131,4000,0,4.206086,-0.010291418,-8.927717,4000,0,20,0
21747972000,0.017576853,0.01065266,0.00719054,4000,0,4.1629906,-0.052189954,-8.877437,4000,0,20,0
21747976000,0.020772649,0.010120035,0.004793676,4000,0,4.166581,-0.037824742,-8.878635,4000,0,20,0
21747980000,-0.08335694,0.010652451,0.008788789,4000,0,4.206086,-0.09887688,-9.571756,4000,0,20,0
21747984000,-0.16911072,0.011451498,0.014381352,4000,0,4.203692,-0.07613196,-9.459229,4000,0,20,0
21747992000,0.25486448,0.007989978,-0.01091953,4000,0,4.204889,0.09026505,-8.732587,4000,0,20,0
21747996000,0.10040119,0.005326297,-0.0039945566,4000,0,4.2575617,-0.24851452,-8.111294,4000,0,20,0
21748000000,-0.022903174,0.0026629777,0.0063917167,4000,0,4.2491817,-0.2269667,-8.288463,4000,0,20,0
21748004000,-0.017576868,0.0037284591,0.009321051,4000,0,4.251576,-0.012685617,-9.1012945,4000,0,20,0
21748008000,-0.0069242218,0.004793728,0.010119994,4000,0,4.263547,0.045972332,-9.1001,4000,0,20,0
21748012000,0.005326326,0.0015979278,0.0055926265,4000,0,4.2372108,0.005270898,-9.086931,4000,0,20,0
21748016000,0.009321067,-0.0013315618,-0.0007989558,4000,0,4.1941147,-0.068949364,-9.023485,4000,0,20,0
21748020000,0.0023968464,-0.0026631497,-0.003994749,4000,0,4.221648,-0.1323957,-8.994755,4000,0,20,0
21748024000,-0.003994743,-0.0018642059,-0.002130534,4000,0,4.233619,-0.13000149,-9.062986,4000,0,20,0
21748028000,-0.0074568493,0.005858964,0.002663149,4000,0,4.174961,-0.07852617,-9.091717,4000,0,20,0
21748032000,-0.007723171,0.008522117,0.0023968394,4000,0,4.2108746,-0.022262426,-9.031864,4000,0,20,0
21748036000,-0.0013315891,0.005592635,-0.001331591,4000,0,4.274321,0.02562161,-8.991161,4000,0,20,0
21748044000,-0.0050600087,0.0045273816,-0.0037284144,4000,0,4.259956,0.012453503,-9.059398,4000,0,20,0
21748048000,-0.007723166,0.0034621162,-0.0018642071,4000,0,4.231225,-0.07852618,-9.006723,4000,0,20,0
21748052000,-0.0055926377,0.00426106,-0.0007989528,4000,0,4.18813,-0.084511675,-8.98757,4000,0,20,0
21748056000,-0.0034621148,0.003728419,-0.0042610606,4000,0,4.21686,-0.024656631,-8.9732065,4000,0,20,0
21748060000,-0.0015978988,0.0063915793,-0.008788439,4000,0,4.265941,-0.011488519,-8.937294,4000,0,20,0
21748064000,-0.00026630907,0.009587375,-0.009853701,4000,0,4.2479844,-0.030642135,-8.90497,4000,0,20,0
21748068000,-0.00026631035,0.008255801,-0.006657903,4000,0,4.1953115,-0.023459528,-8.921729,4000,0,20,0
21748072000,-0.001065268,0.0037284282,-0.004261056,4000,0,4.166581,-0.056978356,-8.964827,4000,0,20,0
21748076000,-0.0039947433,0.0010652696,-0.0021305245,4000,0,4.174961,-0.083314575,-8.985178,4000,0,20,0
21748080000,-0.0039947405,0.00292948,-0.0002663186,4000,0,4.231225,-0.04500734,-8.97081,4000,0,20,0
21748084000,0.0021305275,0.00532632,-0.002396854,4000,0,4.2767153,-0.066555165,-8.948067,4000,0,20,0
21748088000,0.0031957934,0.004793689,-0.0023968476,4000,0,4.287489,-0.084511675,-8.930109,4000,0,20,0
21748092000,-0.00053262955,0.0039947433,-0.00026631096,4000,0,4.3030515,-0.022262432,-8.89659,4000,0,20,0
21748100000,0.008788432,0.0058589573,-0.0005326449,4000,0,4.2204514,-0.058175452,-8.972008,4000,0,20,0
21748108000,0.0023968453,0.002130536,-0.0031957894,4000,0,4.271927,-0.05697836,-8.960037,4000,0,20,0
21748112000,0.000798959,0.0061252657,0.0055926433,4000,0,4.2108746,-0.06296385,-8.961233,4000,0,20,0
21748116000,0.0071905274,0.0098537095,0.0050599943,4000,0,4.1570044,-0.04620444,-8.960036,4000,0,20,0
21748120000,0.006657896,0.008522124,0.0021305282,4000,0,4.1869326,-0.007897216,-8.931306,4000,0,20,0
21748124000,0.0013315793,0.0031957943,0.0002663195,4000,0,4.21686,0.026818713,-8.924124,4000,0,20,0
21748128000,-0.00026631838,0.002663162,-0.0018642115,4000,0,4.2096767,0.03878972,-8.930109,4000,0,20,0
21748132000,0.0013315837,0.0039947415,0.0005326308,4000,0,4.21686,0.02562161,-8.956448,4000,0,20,0
21748136000,0.004261059,0.0026631616,0.00079894403,4000,0,4.2731237,-0.0019117115,-8.9732065,4000,0,20,0
21748140000,0.0034621048,0.005858962,-0.003994737,4000,0,4.3006573,-0.0043059126,-8.956448,4000,0,20,0
21748144000,0.0015978933,0.00585896,-0.0058589517,4000,0,4.255167,0.00048249023,-8.934898,4000,0,20,0
21748148000,0.0013315834,0.004261058,-0.002929478,4000,0,4.184538,0.019636106,-8.888212,4000,0,20,0
21748152000,-0.0005326289,0.0061252727,-0.0018642094,4000,0,4.1629906,0.03639552,-8.840328,4000,0,20,0
21748156000,-0.09693906,0.0045274356,0.0018644102,4000,0,4.230028,-0.08690587,-9.514296,4000,0,20,0
21748160000,-0.16964337,0.002929553,0.0055928,4000,0,4.3042483,-0.071343556,-9.455636,4000,0,20,0
21748164000,0.06737796,0.0031956034,-0.005592885,4000,0,4.2886863,0.18004765,-8.719421,4000,0,20,0
21748168000,0.2514024,0.0050598793,-0.015180174,4000,0,4.2384076,0.10223607,-8.717027,4000,0,20,0
21748176000,-0.015712634,0.006125273,0.0010655051,4000,0,4.1857347,-0.15514064,-8.254946,4000,0,20,0
21748180000,-0.009054748,0.00452738,0.0015978918,4000,0,4.2120714,0.036395524,-9.054607,4000,0,20,0
21748184000,-0.0018642112,0.003462116,0.0023968376,4000,0,4.2144656,0.06392884,-9.073761,4000,0,20,0
21748188000,0.0026631583,0.006657907,0.0018642059,4000,0,4.1965094,-0.01747402,-9.103688,4000,0,20,0
21748192000,0.0013315744,0.0074568535,-0.00079894473,4000,0,4.2132683,-0.12162181,-9.115662,4000,0,20,0
21748196000,0.0005326279,0.0031957948,-0.0021305294,4000,0,4.2503786,-0.1419725,-9.065381,4000,0,20,0
21748204000,-0.0066579017,0.0061252797,-0.007190529,4000,0,4.2815037,-0.04620444,-9.005527,4000,0,20,0
21748208000,-0.010918961,0.0026631814,-0.0026631448,4000,0,4.2575617,-0.02465663,-9.0210905,4000,0,20,0
21748212000,-0.009587377,0.001065279,0.0015979016,4000,0,4.3042483,-0.024656631,-9.003134,4000,0,20,0
21748220000,-0.00053263473,0.007723168,-0.00026632356,4000,0,4.1222887,0.0028766938,-8.956448,4000,0,20,0
21748224000,-0.00506,0.008788434,0.002396857,4000,0,4.1318655,-0.0043059126,-8.943277,4000,0,20,0
21748232000,-0.007190544,0.004527362,-0.003195794,4000,0,4.274321,-0.033036333,-8.962431,4000,0,20,0
21748240000,-0.0077231633,0.006657907,0.0018642214,4000,0,4.1641874,0.03878972,-8.976797,4000,0,20,0
21748248000,-0.00026631693,0.0010652614,-0.0015978989,4000,0,4.1857347,-0.017474025,-8.870256,4000,0,20,0
21748252000,-0.0029294756,0.0037284277,7.743162e-10,4000,0,4.18813,-0.07254067,-8.88941,4000,0,20,0
21748256000,-0.0074568493,0.00772317,0.0021305312,4000,0,4.202495,-0.085708775,-8.933701,4000,0,20,0
21748264000,-0.00319579,0.003462111,0.0045273765,4000,0,4.215663,-0.101271085,-8.921729,4000,0,20,0
21748268000,-0.0031957938,0.0015978945,0.0021305312,4000,0,4.240802,-0.09289139,-8.870255,4000,0,20,0
21748272000,8.038086e-10,0.0010652676,0.0029294766,4000,0,4.2707295,-0.04859865,-8.896589,4000,0,20,0
21748276000,0.0021305312,-0.00026631413,0.004793689,4000,0,4.289883,-0.034233436,-8.960036,4000,0,20,0
21748280000,-0.001331579,-0.0013315863,0.004793689,4000,0,4.2803063,-0.039021846,-8.930109,4000,0,20,0
21748288000,-0.0063915877,0.0013315786,-0.00079895137,4000,0,4.178553,-0.04261315,-8.937294,4000,0,20,0
21748292000,-0.007723167,0.0029294817,0.0010652617,4000,0,4.227634,-0.02226243,-8.936096,4000,0,20,0
21748296000,-0.0045273756,0.003994743,0.00079894264,4000,0,4.207283,0.0016795917,-8.952854,4000,0,20,0
21748304000,-0.0007989481,-0.00053263234,0.00026631705,4000,0,4.184538,0.0004824908,-8.94208,4000,0,20,0
21748308000,-0.003994742,-0.0021305303,-0.0018642131,4000,0,4.1929183,0.02921291,-8.95525,4000,0,20,0
21748312000,-0.006125271,-0.0031957948,-0.0034621095,4000,0,4.1701727,0.024424512,-8.961233,4000,0,20,0
21748316000,-0.003728428,-0.0047936933,-0.003462104,4000,0,4.1462307,-0.006700115,-8.948067,4000,0,20,0
21748324000,-0.005592634,-0.00079894974,-0.003728434,4000,0,4.233619,-0.06535806,-8.907366,4000,0,20,0
21748328000,6.170412e-09,0.003994733,-0.004527382,4000,0,4.198903,-0.07852618,-8.890607,4000,0,20,0
21748332000,-0.1025317,0.005592794,-0.0007988117,4000,0,4.167779,-0.1431696,-9.568164,4000,0,20,0
21748340000,0.055926368,0.011184841,-0.0077240076,4000,0,4.2084804,0.11660128,-8.6080885,4000,0,20,0
21748344000,0.24261397,0.009054437,-0.016778652,4000,0,4.311431,0.050760727,-8.667944,4000,0,20,0
21748352000,-0.028495837,-0.0013313325,-0.0045273905,4000,0,4.283898,-0.17070296,-8.275295,4000,0,20,0
21748356000,-0.014114756,-0.00053259084,0.0021305282,4000,0,4.239605,0.029212913,-9.1168585,4000,0,20,0
21748364000,-0.00026631344,-0.00079894444,0.0037284272,4000,0,4.2707295,0.02921291,-9.013908,4000,0,20,0
21748372000,-0.003728425,-0.006391588,-5.17082e-09,4000,0,4.2695327,-0.07254066,-9.036651,4000,0,20,0
21748376000,-0.006657899,-0.0074568554,-0.0023968506,4000,0,4.2204514,-0.112045,-9.006723,4000,0,20,0
21748380000,-0.0037284207,-0.006924226,-0.0042610522,4000,0,4.239605,-0.14556383,-8.961233,4000,0,20,0
21748384000,-0.0042610546,-0.003728425,-0.0039947466,4000,0,4.2443933,-0.114439204,-8.982783,4000,0,20,0
21748388000,-0.007989482,-0.0018642079,-0.003994749,4000,0,4.2348166,-0.06056966,-8.989964,4000,0,20,0
21748396000,-0.004261053,0.0045273756,-0.0021305387,4000,0,4.2443933,0.011256401,-8.949263,4000,0,20,0
21748400000,-0.0042610597,0.0061252695,-0.0034621118,4000,0,4.2252398,0.0040737945,-8.969614,4000,0,20,0
21748404000,-0.003994754,0.0021305236,-0.007190531,4000,0,4.2348166,-0.041416038,-8.925322,4000,0,20,0
21748408000,-0.0047936933,0.0010652666,-0.0071905344,4000,0,4.221648,-0.036627635,-8.906167,4000,0,20,0
21748416000,-0.0021305257,0.0047936947,0.002663157,4000,0,4.25397,-0.027050834,-8.903772,4000,0,20,0
21748420000,-0.0005326413,0.0034621067,-0.0037284277,4000,0,4.250379,-0.028247934,-8.920532,4000,0,20,0
21748424000,-0.0037284268,0.0018642172,-0.0026631576,4000,0,4.251576,-0.013882722,-8.95525,4000,0,20,0
21748428000,-0.0069242176,0.00186422,0.00079895044,4000,0,4.2264366,-0.023459526,-8.95525,4000,0,20,0
21748436000,0.0010652643,0.001597895,-0.001331583,4000,0,4.219254,-0.004305912,-8.94208,4000,0,20,0
21748444000,0.0037284372,0.0026631563,0.009054746,4000,0,4.227634,-0.024656633,-8.897789,4000,0,20,0
21748452000,0.005858975,-0.0061252615,0.0063915784,4000,0,4.2240424,-0.028247936,-8.90497,4000,0,20,0
21748456000,0.004261059,-0.004261058,0.004261059,4000,0,4.1893263,0.016044801,-8.906167,4000,0,20,0
21748464000,0.006125268,0.0018642184,0.0026631656,4000,0,4.275518,-0.037824742,-8.928914,4000,0,20,0
21748468000,0.0034621088,0.0015978989,0.0005326334,4000,0,4.3090367,-0.028247934,-8.96722,4000,0,20,0
21748472000,0.0013315812,-0.0018642134,0.00053262943,4000,0,4.289883,-0.010291417,-8.946871,4000,0,20,0
21748476000,0.0058589554,-0.0021305282,-0.0002663135,4000,0,4.239605,-0.02226243,-8.915744,4000,0,20,0
21748480000,0.008255801,0.0005326305,0.0005326392,4000,0,4.1833415,-0.04620444,-8.891802,4000,0,20,0
21748484000,0.0042610588,0.0026631556,0.0023968515,4000,0,4.1905236,-0.05338705,-8.888212,4000,0,20,0
21748488000,0.0015978949,0.0037284254,0.0013315848,4000,0,4.2611527,-0.05937256,-8.915744,4000,0,20,0
21748492000,4.9647e-09,0.0037284233,0.005326324,4000,0,4.2467875,-0.066555165,-8.930109,4000,0,20,0
21748496000,0.0029294868,0.0029294824,0.011451591,4000,0,4.202495,-0.04620444,-8.901379,4000,0,20,0
21748500000,0.007989485,0.0021305522,0.0071905297,4000,0,4.2491817,-0.04620444,-8.86786,4000,0,20,0
21748504000,0.005858944,0.004793704,8.6891445e-09,4000,0,4.2563643,-0.04859865,-8.892999,4000,0,20,0
