timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
234341831,234240749,-1.184999,0.00072555454,-1.1851215,-1.1849902,-1.1848985,-2.739157,-1.1855619,-0.10605383,-0.106517315,-0.10685015,-13.615181,-0.104595184,0.09262657,0.09232044,0.09210968,4.946806,0.09363079,0.10763071,0.7492377,0.14307053,7.773168e-06,5.3317268e-05,1
235335998,235234866,-1.2240845,0.0008082411,-1.2242534,-1.2240751,-1.2239497,-2.8146594,-1.224843,-0.15139198,-0.15179968,-0.15209484,-11.143229,-0.15010405,-0.03527546,-0.035437584,-0.035541534,5.087431,-0.034754753,0.10822548,0.7492158,0.14249635,7.94569e-06,5.455112e-05,1
236340602,236238922,-1.2271968,0.00089779566,-1.2273774,-1.2271879,-1.2270542,-2.8277586,-1.2280028,-0.050155163,-0.050584316,-0.050893307,-9.099658,-0.04880762,0.03503418,0.034986496,0.0349617,4.7494307,0.03520012,0.108647905,0.74920213,0.1420872,7.2540574e-06,5.5439024e-05,1
237344351,237242977,-1.2338072,0.0009935332,-1.2340026,-1.2337973,-1.233652,-2.8291028,-1.2346798,-0.15256786,-0.15283346,-0.15302372,-7.3188715,-0.15174055,0.046369553,0.04638481,0.046390533,3.946292,0.046354294,0.10901961,0.7491861,0.14173006,7.973504e-06,5.6225417e-05,1
238338367,238237090,-1.2302406,0.0010943929,-1.2304335,-1.2302293,-1.2300849,-2.8214045,-1.2311068,-0.20302534,-0.20304632,-0.2030654,-5.159293,-0.2029643,0.14217567,0.14217949,0.14218521,2.8751822,0.14217758,0.109157674,0.7491796,0.1415969,9.341472e-06,5.6510402e-05,1
239342650,239241144,-1.2161424,0.0011896074,-1.2163227,-1.2161322,-1.215998,-2.8131635,-1.216952,-0.18731642,-0.18710518,-0.18695688,-2.394528,-0.18797827,0.06082344,0.060796738,0.06078911,1.2555037,0.060918808,0.108982615,0.7491972,0.1417556,8.451364e-06,5.6126257e-05,1
240336576,240235255,-1.2062367,0.0012858217,-1.2064071,-1.2062259,-1.2060983,-2.8151314,-1.2070084,0.059607983,0.059862614,0.06003952,-0.0056447983,0.058810234,-0.0126514435,-0.012729645,-0.012765884,0.20010757,-0.012413025,0.10876525,0.7492211,0.14194888,9.200143e-06,5.5660534e-05,1
241340546,241239307,-1.1428722,0.0013666791,-1.1429764,-1.142864,-1.1427854,-2.747806,-1.1433581,0.009115219,0.009510994,0.009790897,0.48044348,0.007874489,0.050169945,0.050074577,0.050024986,-0.0139455795,0.050462723,0.108527906,0.7492469,0.1421628,7.187043e-06,5.5152846e-05,1
242346702,242243362,-1.2137403,0.0014405019,-1.2126911,-1.2137403,-1.2144896,-2.8103898,-1.2094015,0.12878609,0.12894917,0.12906218,0.66798544,0.1282835,-0.055250168,-0.055430412,-0.055540085,0.23070145,-0.0546875,0.108587824,0.749248,0.14210111,7.791107e-06,5.5272827e-05,1
243338637,243237469,-1.4900173,0.0011819776,-1.4887372,-1.4900188,-1.4909312,-2.9337118,-1.4846975,0.2052927,0.20413518,0.20331073,1.5906327,0.2089715,-0.006099701,-0.007019043,-0.0076618195,3.9613762,-0.0031204224,0.10881181,0.7492444,0.14187923,8.804336e-06,5.5715525e-05,1
