timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
231671857,231670954,3670026,3670026,0.00087840186,0.00020482176,7.4472864e-06,-0.0006397396,-0.009741761,-0.04402013,4970,4970,0,0,1,1
232178899,232177955,3670026,3670026,0.00052463653,0.0005837682,-0.0004140889,0.00054480124,0.0031488216,-0.04758997,4970,4970,0,0,1,1
232671064,232670044,3670026,3670026,-0.0014285097,-0.00017307104,0.0002163709,0.0030138898,-0.009323216,-0.05491752,4971,4971,0,0,1,1
233168070,233167103,3670026,3670026,0.0009839536,0.00022655808,-0.00072285463,0.0038632832,-0.0075536766,-0.0423328,4971,4971,0,0,1,1
233670142,233669133,3670026,3670026,0.0010332493,0.0015397536,-0.0004226158,0.0051505086,0.0057653757,-0.06839587,4972,4972,0,0,1,1
234172131,234171161,3670026,3670026,0.00071261596,-0.0002864978,-0.00022108492,0.0006773579,-0.0037936016,-0.041728992,4970,4970,0,0,1,1
234669213,234668220,3670026,3670026,0.0022790325,0.00021144997,-1.800898e-05,0.008224618,0.0028168,-0.057272803,4971,4971,0,0,1,1
235171233,235170249,3670026,3670026,-0.00033915642,-0.00012454145,-0.00031849966,0.007773501,0.000768634,-0.041591544,4971,4971,0,0,1,1
235673455,235672277,3670026,3670026,0.0027594178,0.00023542054,2.5957896e-05,0.0040949755,-0.001533915,-0.043425083,4971,4971,0,0,1,1
236170281,236169334,3670026,3670026,-0.000131263,0.0004867069,-6.89715e-05,0.0073018004,-0.0038271397,-0.03950477,4971,4971,0,0,1,1
236667362,236666392,3670026,3670026,-0.00056508416,0.0006058854,0.00013995556,0.01248677,-0.0074717915,-0.041449774,4971,4971,0,0,1,1
237169344,237168419,3670026,3670026,-0.00013778787,-0.0012656453,-0.00018354897,0.008280635,-0.0057058795,-0.040618762,4971,4971,0,0,1,1
237671806,237670446,3670026,3670026,0.0016330278,-0.00043428878,-0.00016044988,0.0046800366,-0.0011258112,-0.044860877,4971,4971,0,0,1,1
238168433,238167502,3670026,3670026,-0.00035720682,0.0012517795,0.00012375128,0.008676359,0.0015219672,-0.051454272,4970,4970,0,0,1,1
238670481,238669529,3670026,3670026,-0.0019207342,-1.0619214e-05,4.2871226e-05,0.010050317,0.0008460459,-0.054407295,4971,4971,0,0,1,1
239172500,239171558,3670026,3670026,0.0013116552,-0.00017955991,5.61836e-05,0.009522701,0.003974276,-0.05677205,4973,4973,0,0,1,1
239669573,239668611,3670026,3670026,-0.00056268205,-4.3574706e-05,-8.719044e-05,0.008856707,-0.00033547825,-0.04897636,4970,4970,0,0,1,1
240171596,240170638,3670026,3670026,0.000796945,-0.00061316416,0.00051763054,0.0034514202,-0.00023813732,-0.044437286,4971,4971,0,0,1,1
240668685,240667693,3670026,3670026,-0.00013676718,-0.0015208409,-0.00040012438,0.006295783,9.090073e-05,-0.027184606,4971,4971,0,0,1,1
241170645,241169719,3670026,3670026,-0.0016321474,-0.00014622397,0.000473712,0.0025922286,0.0044286232,-0.03274983,4970,4970,0,0,1,1
241672858,241671745,3670026,3670026,-0.00030783302,-0.00054972066,-0.0011815188,0.00088639726,-0.0002318908,-0.0384882,4971,4971,0,0,1,1
242169775,242168803,3670026,3670026,-0.006562064,0.00083672366,2.782205e-06,0.005128756,0.0029454634,-0.031575304,4974,4974,0,0,1,1
242671758,242670826,3670026,3670026,-3.5246463e-05,0.0018734047,-0.0023625907,0.013544651,-0.0065407106,-0.065410435,4971,4971,0,0,1,1
243173832,243172852,3670026,3670026,0.004100677,-0.0014421769,-0.0005878979,0.0019730437,-0.002967907,-0.06019872,4971,4971,0,0,1,1
243670837,243669908,3670026,3670026,-0.00042295308,-0.0012650724,-0.00061507954,0.0048381267,-0.0038215807,-0.031125696,4969,4969,0,0,1,1
244168086,244166962,3670026,3670026,0.002069103,0.00034168866,0.00069186423,0.007980611,0.0012505766,-0.054608826,4971,4971,0,0,1,1
244669889,244668986,3670026,3670026,0.0013692118,0.0005014278,0.00055869855,0.0100766225,-0.013227714,-0.051116705,4970,4970,0,0,1,1
245172006,245171011,3670026,3670026,0.0005608847,0.00036575776,0.0008764433,0.0076617086,-0.0069491374,-0.045121804,4971,4971,0,0,1,1
245668971,245668065,3670026,3670026,-0.001388235,0.000457469,0.001046222,-0.0045973035,0.0050168736,-0.046954412,4971,4971,0,0,1,1
246171161,246170089,3670026,3670026,-0.00090637687,7.4360236e-05,0.0006670311,-0.0017993884,-0.0025339879,-0.0442179,4969,4969,0,0,1,1
