timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
241012878,0.12077963,0.14223018,-1.1367475,0.0,0.83680654,0.08891227,0.027370835,-0.53953713,0.56691,0.0,0.0,0,0
241072843,0.11814097,0.13809699,-1.1303227,0.0,0.8388391,0.086622596,0.026622072,-0.5367838,0.5635162,0.0,0.0,0,0
241112275,0.119213276,0.13732111,-1.1285194,0.0,0.83931094,0.086843275,0.026085475,-0.53603625,0.55707234,0.0,0.0,0,0
241172002,0.11921219,0.13787398,-1.12399,0.0,0.84049803,0.08692926,0.026515912,-0.5341379,0.5480477,0.0,0.0,0,0
241211587,0.12029492,0.1376739,-1.1198857,0.0,0.8415543,0.0872777,0.026321396,-0.53242487,0.5447722,0.0,0.0,0,0
241271343,0.11885298,0.13625169,-1.1126468,0.0,0.8436019,0.0862022,0.026415857,-0.5293459,0.5434945,0.0,0.0,0,0
241311150,0.11761989,0.13417612,-1.107466,0.0,0.8451148,0.085072465,0.026082747,-0.5271274,0.5422026,0.0,0.0,0,0
241373562,0.11445664,0.1309256,-1.1012316,0.0,0.8470273,0.08280953,0.025794346,-0.5244253,0.53841704,0.0,0.0,0,0
241410630,0.11057645,0.12918547,-1.0974153,0.0,0.8482586,0.08066526,0.026225297,-0.5227453,0.5357608,0.0,0.0,0,0
241470019,0.10684235,0.1272215,-1.0957865,0.0,0.848914,0.078552336,0.026428558,-0.5219923,0.5326394,0.0,0.0,0,0
241511208,0.103918634,0.12663156,-1.0957696,0.0,0.84905624,0.077158734,0.026940802,-0.5219427,0.53153443,0.0,0.0,0,0
241569697,0.09520725,0.124801315,-1.0998943,0.0,0.848378,0.07304542,0.028283205,-0.5235639,0.52994484,0.0,0.0,0,0
241609482,0.0906252,0.12355571,-1.1058776,0.0,0.8470208,0.07086483,0.028740438,-0.5260303,0.53074634,0.0,0.0,0,0
241668981,0.05600454,0.11920483,-1.1201142,0.0,0.84450287,0.05531071,0.03559955,-0.5314964,0.52400345,0.0,0.0,0,0
241728813,-0.038247958,0.108758464,-1.1373405,0.0,0.84177816,0.013174685,0.0560726,-0.5367419,0.48373476,0.0,0.0,0,0
241768286,-0.10031483,0.10294436,-1.1494864,0.0,0.83856845,-0.014091598,0.070347875,-0.5400515,0.45520118,0.0,0.0,0,0
241827818,-0.19373637,0.09358327,-1.1651828,0.0,0.83270425,-0.055059705,0.09202984,-0.5432334,0.41405275,0.0,0.0,0,0
241867354,-0.25587395,0.09165782,-1.1739362,0.0,0.8281891,-0.08095587,0.10842231,-0.5438692,0.41502297,0.0,0.0,0,0
241928507,-0.35161555,0.09639554,-1.1836818,0.0,0.82087463,-0.118522175,0.13683179,-0.5416589,0.45797879,0.0,0.0,0,0
241966921,-0.41226086,0.09987072,-1.1873279,0.0,0.81605273,-0.14211074,0.15485035,-0.5384087,0.4869711,0.0,0.0,0,0
242026632,-0.5060767,0.10529787,-1.189816,0.0,0.8080994,-0.17849645,0.18230388,-0.5309234,0.5358206,0.0,0.0,0,0
242068313,-0.5420643,0.108669594,-1.1902955,0.0,0.80481124,-0.19203228,0.19320306,-0.5273284,0.5725908,0.0,0.0,0,0
242125913,-0.5304374,0.10397364,-1.1892724,0.0,0.8059396,-0.1887422,0.18818237,-0.52860683,0.5749487,0.0,0.0,0,0
242165674,-0.52155256,0.1002748,-1.1892332,0.0,0.80658925,-0.18618353,0.18436396,-0.5298673,0.57601845,0.0,0.0,0,0
242207410,-0.51259303,0.1013253,-1.19316,0.0,0.8064253,-0.18192,0.18276256,-0.5321478,0.58670115,0.0,0.0,0,0
242276371,-0.49526483,0.09707129,-1.2040462,0.0,0.80484354,-0.17514177,0.17741182,-0.5385883,0.5902286,0.0,0.0,0,0
242314691,-0.48999372,0.097212024,-1.2148058,0.0,0.8023977,-0.17203104,0.1769755,-0.5433626,0.5930465,0.0,0.0,0,0
242366452,-0.4774131,0.094078824,-1.2335795,0.0,0.7981632,-0.16623777,0.17388381,-0.5523269,0.59664387,0.0,0.0,0,0
242415543,-0.4608703,0.09121153,-1.2515672,0.0,0.7943591,-0.15893,0.16961706,-0.5612174,0.60181093,0.0,0.0,0,0
242474273,-0.4390445,0.08839254,-1.2656018,0.0,0.7919441,-0.14992495,0.16343287,-0.5688909,0.6088623,0.0,0.0,0,0
242513684,-0.42718974,0.08797461,-1.2730459,0.0,0.7906732,-0.14475428,0.16043451,-0.57283753,0.61248845,0.0,0.0,0,0
242573231,-0.41093886,0.08798392,-1.2899498,0.0,0.78694296,-0.1370007,0.15694186,-0.5807932,0.61543083,0.0,0.0,0,0
242614156,-0.39886585,0.08818932,-1.3065386,0.0,0.7829123,-0.13090885,0.154604,-0.588225,0.6162832,0.0,0.0,0,0
242672664,-0.373644,0.08739034,-1.3394532,0.0,0.77465075,-0.11883306,0.14884013,-0.603027,0.61910415,0.0,0.0,0,0
242712501,-0.35080317,0.08632315,-1.3616731,0.0,0.7691506,-0.10872848,0.14275151,-0.6133574,0.62157583,0.0,0.0,0,0
242772199,-0.30772355,0.08396335,-1.3885552,0.0,0.76288366,-0.09113945,0.12984416,-0.6267716,0.6266808,0.0,0.0,0,0
242811871,-0.27650052,0.08271236,-1.3989973,0.0,0.76088476,-0.07899251,0.119984545,-0.6327862,0.62853926,0.0,0.0,0,0
242871498,-0.23740326,0.082778,-1.4096884,0.0,0.75887954,-0.06350683,0.10795813,-0.63907254,0.6265974,0.0,0.0,0,0
242912839,-0.21564198,0.08344485,-1.4196959,0.0,0.75632566,-0.0545231,0.101523764,-0.64396566,0.6236139,0.0,0.0,0,0
242971062,-0.18503198,0.084649056,-1.4386976,0.0,0.75092274,-0.04167242,0.09250925,-0.65254915,0.6206889,0.0,0.0,0,0
243010680,-0.1598677,0.08404667,-1.4529788,0.0,0.74669445,-0.031818453,0.084296055,-0.65903646,0.62098885,0.0,0.0,0,0
243070529,-0.11632707,0.081490666,-1.4693346,0.0,0.7417714,-0.01584083,0.06911078,-0.6668942,0.6227852,0.0,0.0,0,0
243129869,-0.07716812,0.080229685,-1.4757464,0.0,0.7397962,-0.0015597696,0.05557976,-0.67052966,0.6223022,0.0,0.0,0,0
243169742,-0.0512687,0.079823874,-1.4777638,0.0,0.7390794,0.007930888,0.04673438,-0.6719483,0.6200607,0.0,0.0,0,0
243209732,-0.029177187,0.0797957,-1.4786172,0.0,0.73866,0.016101217,0.039292235,-0.6727393,0.6172424,0.0,0.0,0,0
243269067,0.0007244706,0.08140676,-1.4825277,0.0,0.7369948,0.02774314,0.029770775,-0.67467225,0.6138252,0.0,0.0,0,0
243330045,0.030723631,0.082220815,-1.4879712,0.0,0.7346393,0.039122753,0.019841714,-0.67703825,0.61303425,0.0,0.0,0,0
243369896,0.050352566,0.08201592,-1.490923,0.0,0.73322445,0.046280935,0.013052437,-0.6782842,0.6130908,0.0,0.0,0,0
243408467,0.068576574,0.08187509,-1.4934099,0.0,0.731932,0.052920885,0.006753925,-0.6792858,0.6130617,0.0,0.0,0,0
243469920,0.09454914,0.081489086,-1.4956876,0.0,0.73042095,0.062288117,-0.0022803629,-0.68014723,0.6128908,0.0,0.0,0,0
243527700,0.11422445,0.08133357,-1.4976687,0.0,0.72910416,0.06940902,-0.0090969475,-0.6808133,0.61345255,0.0,0.0,0,0
243567369,0.12549517,0.081199035,-1.5008359,0.0,0.7276274,0.07345047,-0.013098994,-0.6819031,0.61439735,0.0,0.0,0,0
243627188,0.14517224,0.0822403,-1.508606,0.0,0.72417414,0.080882184,-0.01974103,-0.684573,0.61502856,0.0,0.0,0,0
243666779,0.15892322,0.08370218,-1.5139989,0.0,0.721691,0.08629125,-0.024147889,-0.6863911,0.61536586,0.0,0.0,0,0
243726695,0.1836645,0.08601359,-1.5201916,0.0,0.7183323,0.095899634,-0.032095138,-0.68831086,0.6174941,0.0,0.0,0,0
243766454,0.19925842,0.0873241,-1.5221459,0.0,0.71682477,0.101908036,-0.037086383,-0.6887682,0.6197869,0.0,0.0,0,0
243825761,0.22377127,0.08959989,-1.5219011,0.0,0.7154824,0.111466415,-0.04468971,-0.6882318,0.62296003,0.0,0.0,0,0
243866980,0.23788981,0.0907546,-1.5200912,0.0,0.7152341,0.116951495,-0.04902429,-0.68728393,0.62487304,0.0,0.0,0,0
243915553,0.25759065,0.09234746,-1.5170902,0.0,0.7149805,0.12461396,-0.05502982,-0.6857448,0.62705743,0.0,0.0,0,0
243974926,0.2773551,0.094029985,-1.5127283,0.0,0.71509886,0.13237508,-0.060907315,-0.6836671,0.6293885,0.0,0.0,0,0
244026206,0.29451457,0.096031025,-1.5088907,0.0,0.71511155,0.13930534,-0.065779716,-0.68182296,0.63074803,0.0,0.0,0,0
244074388,0.31023046,0.09782544,-1.5048069,0.0,0.71525854,0.1456654,-0.07018831,-0.6798974,0.6319849,0.0,0.0,0,0
244114449,0.3252681,0.0994223,-1.5011561,0.0,0.71526545,0.15170841,-0.07444265,-0.67811364,0.633472,0.0,0.0,0,0
244166543,0.3419886,0.101566575,-1.4947972,0.0,0.7159597,0.15864725,-0.07882728,-0.6752917,0.6356538,0.0,0.0,0,0
244213524,0.35551623,0.10339757,-1.4872814,0.0,0.71725744,0.16440152,-0.082110085,-0.67213964,0.6377398,0.0,0.0,0,0
244273525,0.37286827,0.10541723,-1.4766556,0.0,0.7191971,0.17174278,-0.086291224,-0.66769296,0.64015436,0.0,0.0,0,0
244313094,0.38073832,0.106439106,-1.4699552,0.0,0.72066283,0.17520055,-0.08795749,-0.6649911,0.6409334,0.0,0.0,0,0
244374022,0.39176786,0.10703661,-1.4621848,0.0,0.7222116,0.17971985,-0.090706676,-0.6617276,0.64113903,0.0,0.0,0,0
244412277,0.4011268,0.10776621,-1.4575363,0.0,0.72283506,0.18354979,-0.0931075,-0.65965885,0.6410679,0.0,0.0,0,0
244472311,0.41300654,0.10950484,-1.448716,0.0,0.72447926,0.18882187,-0.09555208,-0.6560075,0.6409945,0.0,0.0,0,0
244512740,0.42024603,0.1103167,-1.4418163,0.0,0.7259765,0.1920379,-0.09696415,-0.6532056,0.64152026,0.0,0.0,0,0
244571335,0.42905995,0.11019824,-1.4322778,0.0,0.7282388,0.19567192,-0.09895364,-0.64929885,0.64243174,0.0,0.0,0,0
244611392,0.43374696,0.11029817,-1.4267131,0.0,0.72957224,0.19768824,-0.0998882,-0.647044,0.642321,0.0,0.0,0,0
244670798,0.43998444,0.11092963,-1.4177426,0.0,0.73178786,0.20061505,-0.100771755,-0.6434945,0.6415978,0.0,0.0,0,0
244710617,0.4448308,0.11128368,-1.4103876,0.0,0.7336276,0.20287277,-0.10145311,-0.6405782,0.6415237,0.0,0.0,0,0
244770450,0.44892645,0.11134376,-1.3991718,0.0,0.73678464,0.2049663,-0.10159436,-0.63625133,0.6415268,0.0,0.0,0,0
244810012,0.44988924,0.111483194,-1.3919516,0.0,0.73896503,0.20573035,-0.1011061,-0.63354814,0.6409188,0.0,0.0,0,0
244869887,0.45245928,0.11221484,-1.3829314,0.0,0.7414817,0.20736077,-0.10070985,-0.63013005,0.6391006,0.0,0.0,0,0
244909784,0.4536124,0.11278413,-1.3777549,0.0,0.7429376,0.20822237,-0.10031894,-0.6281904,0.63796234,0.0,0.0,0,0
244969097,0.45578662,0.11405245,-1.369918,0.0,0.74504864,0.20980799,-0.09969916,-0.6252545,0.6363573,0.0,0.0,0,0
245028770,0.45874798,0.11505828,-1.3615375,0.0,0.7472564,0.21163338,-0.099356145,-0.6220512,0.63425094,0.0,0.0,0,0
245069896,0.46000162,0.11583057,-1.3556042,0.0,0.7488935,0.21262814,-0.09882078,-0.6198244,0.6327194,0.0,0.0,0,0
245128164,0.4609336,0.11676475,-1.3452265,0.0,0.75191313,0.21376647,-0.09764422,-0.6159515,0.6312541,0.0,0.0,0,0
245169440,0.4620174,0.11236463,-1.3376898,0.0,0.7545208,0.21323843,-0.09886553,-0.61274254,0.62084144,0.0,0.0,0,0
245227647,0.46063596,0.10533732,-1.3253598,0.0,0.7590709,0.21125294,-0.09984868,-0.6076296,0.60454863,0.0,0.0,0,0
245267180,0.45909843,0.10013603,-1.3165581,0.0,0.7623646,0.20958152,-0.10047267,-0.6039711,0.5842836,0.0,0.0,0,0
245327027,0.4558028,0.09259417,-1.3036684,0.0,0.7672435,0.20676851,-0.10107438,-0.5986386,0.5363534,0.0,0.0,0,0
245366758,0.4528211,0.08752632,-1.295179,0.0,0.7705171,0.20458016,-0.10129086,-0.5951391,0.5026443,0.0,0.0,0,0
245426778,0.4483477,0.08082227,-1.2831415,0.0,0.77509785,0.20152518,-0.10137145,-0.59019893,0.45775288,0.0,0.0,0,0
245466231,0.44528398,0.08073239,-1.2743399,0.0,0.77800345,0.20075206,-0.09962005,-0.5869285,0.45105308,0.0,0.0,0,0
245525747,0.43935993,0.08055084,-1.2610834,0.0,0.78248435,0.19903961,-0.0966356,-0.5820336,0.44298714,0.0,0.0,0,0
245575894,0.43222368,0.08038173,-1.2498412,0.0,0.78646404,0.19672707,-0.09352096,-0.57795036,0.43707132,0.0,0.0,0,0
245626670,0.42343542,0.079801515,-1.2384824,0.0,0.7906375,0.19362044,-0.09011355,-0.57383186,0.42988762,0.0,0.0,0,0
245674976,0.4144777,0.079200804,-1.2271897,0.0,0.79477155,0.19040152,-0.086709455,-0.56970775,0.4208932,0.0,0.0,0,0
245714553,0.4082624,0.0785971,-1.2179649,0.0,0.7980244,0.18815352,-0.08431452,-0.56625646,0.4132965,0.0,0.0,0,0
245774422,0.3951375,0.077498116,-1.20394,0.0,0.8032753,0.18317178,-0.0797582,-0.5611021,0.40174016,0.0,0.0,0,0
245814149,0.38741487,0.07638721,-1.1955407,0.0,0.8064047,0.18008988,-0.07728663,-0.557948,0.39548045,0.0,0.0,0,0
245875022,0.37586537,0.07483399,-1.1846306,0.0,0.81057006,0.17541042,-0.07374086,-0.553868,0.38761112,0.0,0.0,0,0
245913446,0.36891267,0.07383613,-1.1781622,0.0,0.81302875,0.17255343,-0.07166582,-0.5514287,0.38514587,0.0,0.0,0,0
245974566,0.35946268,0.07227941,-1.1692976,0.0,0.8163726,0.16859624,-0.06895208,-0.54804796,0.38204327,0.0,0.0,0,0
246012973,0.35422716,0.07117715,-1.1637068,0.0,0.8184101,0.16635165,-0.06750647,-0.54587084,0.38143358,0.0,0.0,0,0
246072691,0.3447644,0.06947346,-1.155016,0.0,0.8216581,0.1623046,-0.06492185,-0.542513,0.38094762,0.0,0.0,0,0
246113699,0.3376945,0.06830606,-1.1496785,0.0,0.82374215,0.15925682,-0.06306253,-0.5404714,0.38128367,0.0,0.0,0,0
246172101,0.3283259,0.06652168,-1.1422267,0.0,0.82659197,0.15514947,-0.06069346,-0.53757864,0.38128906,0.0,0.0,0,0
246211744,0.32300457,0.06545927,-1.1369983,0.0,0.8284653,0.15282431,-0.059306,-0.5355118,0.3805807,0.0,0.0,0,0
246271400,0.31319523,0.06367589,-1.1280104,0.0,0.8317027,0.14854555,-0.056756068,-0.53196216,0.37833074,0.0,0.0,0,0
246311242,0.30721596,0.062369302,-1.1219512,0.0,0.8338217,0.14588423,-0.05527075,-0.52953213,0.37683597,0.0,0.0,0,0
246372228,0.29588047,0.060112096,-1.1137733,0.0,0.83691156,0.14078318,-0.05264088,-0.5262967,0.37432525,0.0,0.0,0,0
246430380,0.28883883,0.05893202,-1.1054424,0.0,0.8396471,0.13774177,-0.050711017,-0.5229229,0.37217554,0.0,0.0,0,0
246470235,0.28477624,0.05850226,-1.0988153,0.0,0.84167486,0.13608943,-0.04937947,-0.5202161,0.3708514,0.0,0.0,0,0
246510251,0.2821516,0.058183935,-1.0896035,0.0,0.8442557,0.13512655,-0.048209544,-0.51638067,0.37195888,0.0,0.0,0,0
246569881,0.26883367,0.055995498,-1.0756983,0.0,0.8488103,0.12925817,-0.04480151,-0.5106919,0.37539586,0.0,0.0,0,0
246629302,0.25173458,0.052841444,-1.0673985,0.0,0.8521352,0.12137235,-0.04127634,-0.50737625,0.37799352,0.0,0.0,0,0
246670343,0.24292238,0.051188193,-1.0642761,0.0,0.8535221,0.117263466,-0.03956488,-0.50614583,0.3788944,0.0,0.0,0,0
246708793,0.23511676,0.049791403,-1.062599,0.0,0.8544542,0.11361342,-0.03809246,-0.5055184,0.37873936,0.0,0.0,0,0
246768485,0.22844578,0.049073674,-1.0606632,0.0,0.8553457,0.11061854,-0.03660685,-0.5047843,0.37783676,0.0,0.0,0,0
246828441,0.22132608,0.04794943,-1.0558047,0.0,0.85700107,0.107377164,-0.035031486,-0.5027843,0.37885278,0.0,0.0,0,0
246868019,0.21522984,0.046526007,-1.0521648,0.0,0.85829103,0.10447155,-0.033920705,-0.50126994,0.3789867,0.0,0.0,0,0
246927381,0.20524904,0.04421754,-1.0463649,0.0,0.8603339,0.09970655,-0.03212375,-0.498851,0.37940386,0.0,0.0,0,0
246967600,0.19850051,0.042543218,-1.04286,0.0,0.86159545,0.09644289,-0.030993687,-0.4973846,0.38020352,0.0,0.0,0,0
247026868,0.18853436,0.040272474,-1.0385199,0.0,0.8632163,0.09165111,-0.029296998,-0.49557978,0.3802907,0.0,0.0,0,0
247066847,0.18100327,0.03899221,-1.0368885,0.0,0.863999,0.08810748,-0.027912745,-0.49493808,0.3803222,0.0,0.0,0,0
247126688,0.17417492,0.03745746,-1.0354924,0.0,0.86468583,0.08479825,-0.026828118,-0.4943763,0.38222277,0.0,0.0,0,0
247166243,0.1702046,0.03685561,-1.0344484,0.0,0.86512786,0.082947195,-0.026064077,-0.49395755,0.38430372,0.0,0.0,0,0
247227011,0.16283011,0.03528791,-1.0306752,0.0,0.8664022,0.07941834,-0.024772294,-0.49236822,0.38864163,0.0,0.0,0,0
247275575,0.15574099,0.03370884,-1.0263339,0.0,0.86778706,0.07601117,-0.023547309,-0.4905237,0.39202735,0.0,0.0,0,0
247315163,0.15071101,0.0329979,-1.0228999,0.0,0.8688348,0.073693596,-0.02249606,-0.48906985,0.39343578,0.0,0.0,0,0
247367631,0.14429653,0.031896964,-1.0169567,0.0,0.8705434,0.07070182,-0.021196403,-0.4865245,0.3951698,0.0,0.0,0,0
247414500,0.13545872,0.03010308,-1.0110911,0.0,0.87231225,0.066477366,-0.01963346,-0.48401093,0.3976112,0.0,0.0,0,0
247474457,0.12279833,0.027342424,-1.0068368,0.0,0.8738016,0.060325757,-0.017646769,-0.48220336,0.39985526,0.0,0.0,0,0
247514083,0.11633065,0.026366964,-1.0064648,0.0,0.87410116,0.057268243,-0.016503308,-0.4820737,0.40071097,0.0,0.0,0,0
247575127,0.107367605,0.02542688,-1.0087993,0.0,0.8738032,0.053107068,-0.014816023,-0.4831439,0.40258786,0.0,0.0,0,0
247614904,0.103110716,0.024886966,-1.0112602,0.0,0.8733288,0.051099684,-0.014086618,-0.48423874,0.40535444,0.0,0.0,0,0
247673095,0.096510954,0.024552792,-1.0145102,0.0,0.8727103,0.048116196,-0.012712864,-0.48569533,0.40957138,0.0,0.0,0,0
247714195,0.09120295,0.023793317,-1.0164468,0.0,0.87237656,0.045604367,-0.0117996065,-0.48655945,0.41212448,0.0,0.0,0,0
247772836,0.08442121,0.021589793,-1.0192987,0.0,0.8718651,0.04209494,-0.011171564,-0.4878058,0.41512287,0.0,0.0,0,0
247812183,0.08235246,0.020245343,-1.0197223,0.0,0.8718244,0.040863283,-0.01126205,-0.4879811,0.4177387,0.0,0.0,0,0
247873122,0.078849375,0.018605202,-1.0172788,0.0,0.87251294,0.038950108,-0.011075064,-0.4869101,0.4230269,0.0,0.0,0,0
247911751,0.07616947,0.017927498,-1.0145842,0.0,0.8732285,0.037630565,-0.010667714,-0.48573866,0.42747045,0.0,0.0,0,0
247971489,0.067586064,0.015754655,-1.0107461,0.0,0.8743383,0.033373617,-0.009468123,-0.48407534,0.43333343,0.0,0.0,0,0
248011012,0.061936773,0.014358148,-1.0093707,0.0,0.8747769,0.030572042,-0.008690461,-0.48348233,0.4346924,0.0,0.0,0,0
248072080,0.056064524,0.013306774,-1.0069731,0.0,0.87545216,0.027758714,-0.0076975944,-0.4824455,0.43448216,0.0,0.0,0,0
248110363,0.050917875,0.012659766,-1.0051901,0.0,0.87595636,0.02535582,-0.006716767,-0.48167676,0.43487394,0.0,0.0,0,0
248171474,0.04540542,0.011948153,-1.001614,0.0,0.8768886,0.022780245,-0.005660153,-0.48012027,0.43603283,0.0,0.0,0,0
248211128,0.040998973,0.011078842,-0.9985074,0.0,0.8776879,0.020647325,-0.0049514766,-0.47876224,0.43701208,0.0,0.0,0,0
248269836,0.029782774,0.0092468485,-0.9962854,0.0,0.87833184,0.015289831,-0.0030536058,-0.47779718,0.4380892,0.0,0.0,0,0
248309347,0.023759274,0.007929869,-0.99744856,0.0,0.87810206,0.012328604,-0.002200194,-0.47830945,0.43863538,0.0,0.0,0,0
248370153,0.015162411,0.005886525,-1.0017233,0.0,0.8771294,0.008063165,-0.0010586429,-0.4801852,0.43888235,0.0,0.0,0,0
248428724,0.0070125572,0.005198568,-1.0064453,0.0,0.87602025,0.004325098,0.00058614416,-0.48225456,0.43883142,0.0,0.0,0,0
248468336,0.003628475,0.005186945,-1.0092516,0.0,0.8753488,0.0028419849,0.0013930602,-0.48348162,0.43916115,0.0,0.0,0,0
248528422,-0.0029630465,0.005765125,-1.0120032,0.0,0.87468696,0.00010126099,0.003239408,-0.48467746,0.4407652,0.0,0.0,0,0
248567950,-0.0069200355,0.006069131,-1.0123849,0.0,0.87459284,-0.0015548008,0.0043315827,-0.4848364,0.44266343,0.0,0.0,0,0
248628454,-0.015989253,0.005094476,-1.0123158,0.0,0.87459284,-0.005757201,0.0061036805,-0.4847856,0.445898,0.0,0.0,0,0
248667280,-0.023237148,0.004715666,-1.0129974,0.0,0.8744002,-0.009015836,0.007697905,-0.48506045,0.448096,0.0,0.0,0,0
248727025,-0.033191655,0.0042754337,-1.0157061,0.0,0.8736856,-0.013461147,0.00993786,-0.4862033,0.44962505,0.0,0.0,0,0
248767815,-0.040213965,0.0045328513,-1.0185014,0.0,0.87295353,-0.01644967,0.011780372,-0.4873836,0.4500668,0.0,0.0,0,0
248826310,-0.04771215,0.004698999,-1.0235355,0.0,0.8716571,-0.019647341,0.013729537,-0.48952973,0.45093134,0.0,0.0,0,0
248867298,-0.05364402,0.005006008,-1.0266175,0.0,0.8708413,-0.022133745,0.015349298,-0.49082562,0.4514407,0.0,0.0,0,0
248907237,-0.05848965,0.005405873,-1.0294092,0.0,0.8701017,-0.024122067,0.016746202,-0.49199665,0.45283002,0.0,0.0,0,0
248976615,-0.064775184,0.0062532127,-1.0324996,0.0,0.86926615,-0.026619118,0.018702066,-0.49327278,0.45706666,0.0,0.0,0,0
249015236,-0.06933954,0.00664521,-1.0333569,0.0,0.8689944,-0.02849758,0.020010311,-0.49359515,0.45948455,0.0,0.0,0,0
249074631,-0.076445736,0.0069209784,-1.0336281,0.0,0.868823,-0.03151397,0.021888036,-0.493634,0.46302268,0.0,0.0,0,0
249115723,-0.08055997,0.007350959,-1.0333474,0.0,0.86882925,-0.03319824,0.023085535,-0.49345806,0.46405774,0.0,0.0,0,0
249174257,-0.09003785,0.00735379,-1.0330828,0.0,0.8687274,-0.037317846,0.02542003,-0.49322817,0.46548182,0.0,0.0,0,0
249213878,-0.09569018,0.0076710135,-1.0339012,0.0,0.8684198,-0.039683565,0.026967859,-0.49350286,0.46620604,0.0,0.0,0,0
249273629,-0.10501046,0.008667141,-1.0364138,0.0,0.86761606,-0.043446813,0.029754277,-0.4944384,0.46762285,0.0,0.0,0,0
249313444,-0.11129909,0.009107262,-1.0387679,0.0,0.86689794,-0.04602867,0.031553846,-0.49535203,0.47045034,0.0,0.0,0,0
249372865,-0.11862793,0.0098690465,-1.0427327,0.0,0.86574966,-0.04894932,0.033795934,-0.49692982,0.4751785,0.0,0.0,0,0
249412893,-0.12409469,0.010293342,-1.0454755,0.0,0.8649361,-0.051161528,0.035407875,-0.49801028,0.47821224,0.0,0.0,0,0
249472366,-0.13251546,0.010208547,-1.0493361,0.0,0.8637492,-0.05475149,0.03757348,-0.49952754,0.4824627,0.0,0.0,0,0
249512184,-0.1380213,0.0102751255,-1.0522333,0.0,0.8628719,-0.057055943,0.039059926,-0.5006707,0.4840184,0.0,0.0,0,0
249571915,-0.14506005,0.01026886,-1.0569305,0.0,0.8614877,-0.059997883,0.040960044,-0.502555,0.48582676,0.0,0.0,0,0
249611822,-0.15141381,0.010766581,-1.0609086,0.0,0.8603001,-0.06252403,0.042895082,-0.50411755,0.48688844,0.0,0.0,0,0
249672685,-0.15984517,0.01118584,-1.068321,0.0,0.8581628,-0.06587644,0.04544456,-0.50710124,0.48800448,0.0,0.0,0,0
249711220,-0.16492864,0.011489034,-1.0733684,0.0,0.85671604,-0.06786198,0.047034733,-0.5091366,0.48876432,0.0,0.0,0,0
249770569,-0.17172316,0.011762343,-1.0807972,0.0,0.85458946,-0.07052035,0.049143378,-0.5121412,0.49000677,0.0,0.0,0,0
249812221,-0.17567289,0.011920169,-1.0856085,0.0,0.85321736,-0.0720464,0.05039554,-0.514091,0.49117598,0.0,0.0,0,0
249870060,-0.17962,0.012194745,-1.0924687,0.0,0.85131115,-0.07348226,0.051779427,-0.51690274,0.49446863,0.0,0.0,0,0
249929945,-0.18564901,0.013700664,-1.0973912,0.0,0.8498437,-0.0755253,0.05416382,-0.5187754,0.49536693,0.0,0.0,0,0
249969577,-0.18945333,0.01464504,-1.1011786,0.0,0.8487353,-0.076790914,0.055696923,-0.5202398,0.49427232,0.0,0.0,0,0
250009396,-0.19390221,0.01520966,-1.1051383,0.0,0.8475435,-0.078418314,0.05724874,-0.5217692,0.49362805,0.0,0.0,0,0
250068960,-0.20433116,0.016451038,-1.1137819,0.0,0.8448908,-0.082250014,0.060850028,-0.5250635,0.4955113,0.0,0.0,0,0
250128689,-0.21271887,0.017435871,-1.1262479,0.0,0.8412754,-0.08513622,0.06399882,-0.53001106,0.49828133,0.0,0.0,0,0
250168440,-0.21642624,0.017976105,-1.135906,0.0,0.8385611,-0.08623606,0.06562531,-0.53392124,0.50048095,0.0,0.0,0,0
250208069,-0.21731655,0.01824373,-1.1450226,0.0,0.83608717,-0.08623605,0.066368826,-0.5376958,0.50262374,0.0,0.0,0,0
250267804,-0.21790999,0.018920861,-1.1552211,0.0,0.8333264,-0.085959725,0.06725026,-0.5418998,0.5045022,0.0,0.0,0,0
250327361,-0.21960081,0.01984559,-1.1623108,0.0,0.8313515,-0.08617093,0.068399,-0.5447483,0.50530994,0.0,0.0,0,0
